Month,House,Gecode,Gurobi,Limit,OGSA,Preferred
2,64,1000,1000,5000,1000,1000
3,64,1000,1000,5000,1000,1000
4,64,1000,1000,5000,1000,1000
5,64,1000,1000,5000,1000,1000
6,64,1000,1000,5000,1000,1000
7,64,1000,1000,5000,1000,1000
8,64,1000,1000,5000,1000,1000
9,64,1000,1000,5000,1000,1000
10,64,1000,1000,5000,1000,1000
11,64,1000,1000,5000,1000,1000
12,64,1000,1000,5000,1000,1000
1,65,2000,2000,10000,2000,2000
2,65,2000,2000,10000,2000,2000
3,65,2000,2000,10000,2000,2000
4,65,2000,2000,10000,2000,2000
5,65,2000,2000,10000,2000,2000
6,65,2000,2000,10000,2000,2000
7,65,2000,2000,10000,2000,2000
8,65,2000,2000,10000,2000,2000
9,65,2000,2000,10000,2000,2000
10,65,2000,2000,10000,2000,2000
11,65,2000,2000,10000,2000,2000
12,65,2000,2000,10000,2000,2000
1,66,900,900,4500,900,900
2,66,900,900,4500,900,900
3,66,900,900,4500,900,900
4,66,900,900,4500,900,900
5,66,900,900,4500,900,900
6,66,900,900,4500,900,900
7,66,900,900,4500,900,900
8,66,900,900,4500,900,900
9,66,900,900,4500,900,900
10,66,900,900,4500,900,900
11,66,900,900,4500,900,900
12,66,900,900,4500,900,900
1,67,2200,2200,11000,2200,2200
2,67,2200,2200,11000,2200,2200
3,67,2200,2200,11000,2200,2200
4,67,3300,3300,11000,3300,2200
5,67,3300,3300,11000,3300,2200
6,67,3300,3300,11000,3300,2200
7,67,2200,2200,11000,3300,2200
8,67,3300,3300,11000,3300,2200
9,67,2200,2200,11000,2200,2200
10,67,2200,2200,11000,2200,2200
11,67,2200,2200,11000,2200,2200
12,67,2200,2200,11000,2200,2200
1,68,2400,3400,12000,2400,2400
2,68,2400,2400,12000,2400,2400
3,68,3400,3400,12000,3400,2400
4,68,3400,3400,12000,3400,2400
5,68,3400,3400,12000,3400,2400
6,68,3400,3400,12000,3400,2400
7,68,2400,3400,12000,3400,2400
8,68,3400,3400,12000,3400,2400
9,68,3400,4300,12000,4300,2400
10,68,3400,3400,12000,3400,2400
11,68,2400,3400,12000,2400,2400
12,68,2400,2400,12000,2400,2400
1,69,2400,2700,12000,2400,3300
2,69,2700,2700,12000,2700,3300
3,69,2400,2700,12000,2400,3300
4,69,2700,2700,12000,2700,3300
5,69,2700,2700,12000,2700,3300
6,69,2700,2700,12000,2700,3300
7,69,2400,2700,12000,2700,3300
8,69,3650,3950,12000,3650,3300
9,69,3050,3050,12000,3050,3300
10,69,2700,2700,12000,2700,3300
11,69,2400,2700,12000,2700,3300
12,69,2400,2700,12000,2700,3300
1,70,4000,4000,20000,4000,4650
2,70,4000,4000,20000,4000,4650
3,70,4000,4000,20000,4000,4650
4,70,4000,4000,20000,4000,4650
5,70,4000,4000,20000,4000,4650
6,70,4000,4000,20000,4000,4650
7,70,4000,4093,20000,4000,4650
8,70,7600,7600,20000,4000,4650
9,70,4000,4000,20000,4000,4650
10,70,4000,4000,20000,4000,4650
11,70,4000,4000,20000,4000,4650
12,70,4000,4000,20000,4000,4650
1,71,2300,2300,11500,2300,2300
2,71,2300,2300,11500,2300,2300
3,71,2300,2300,11500,2300,2300
4,71,2300,2300,11500,2300,2300
5,71,2300,2300,11500,2300,2300
6,71,2300,2300,11500,2300,2300
7,71,2300,2300,11500,2300,2300
8,71,2300,2300,11500,2300,2300
9,71,2300,2300,11500,2300,2300
10,71,2300,2300,11500,2300,2300
11,71,2300,2300,11500,2300,2300
12,71,2300,2300,11500,2300,2300
1,72,2400,2400,12000,2400,2400
2,72,2400,2400,12000,2400,2400
3,72,2400,2400,12000,2400,2400
4,72,2400,2400,12000,2400,2400
5,72,2400,2400,12000,2400,2400
6,72,2400,2400,12000,2400,2400
7,72,2400,2400,12000,2400,2400
8,72,3900,3900,12000,2400,2400
9,72,3900,3900,12000,2400,2400
10,72,2400,2400,12000,2400,2400
11,72,2400,2400,12000,2400,2400
12,72,2400,2400,12000,2400,2400
1,73,5000,5000,25000,5000,6100
2,73,5000,5000,25000,5000,6100
3,73,5000,5000,25000,5000,6100
4,73,5000,5000,25000,5000,6100
5,73,5000,5000,25000,5000,6100
6,73,5000,5000,25000,5000,6100
7,73,5000,5000,25000,5000,6100
8,73,5000,5000,25000,5000,6100
9,73,5000,5000,25000,5000,6100
10,73,5000,5000,25000,5000,6100
11,73,5000,5000,25000,5000,6100
12,73,5000,5000,25000,5000,6100
1,74,2000,2000,10000,2000,2150
2,74,2000,2000,10000,2000,2150
3,74,2000,2000,10000,2000,2150
4,74,2000,2000,10000,2000,2150
5,74,2000,2000,10000,2000,2150
6,74,2000,2000,10000,2000,2150
7,74,2000,2000,10000,2000,2150
8,74,2000,2000,10000,2000,2150
9,74,2000,2000,10000,2000,2150
10,74,2000,2000,10000,2000,2150
11,74,2000,2000,10000,2000,2150
12,74,2000,2000,10000,2000,2150
1,75,3600,3600,12000,3600,2400
2,75,3600,3600,12000,3600,2400
3,75,3600,3600,12000,3600,2400
4,75,3600,3600,12000,3600,2400
5,75,3600,3600,12000,3600,2400
6,75,2402,2402,12000,2402,2400
7,75,3600,3600,12000,3600,2400
8,75,2402,2402,12000,2402,2400
9,75,2402,2402,12000,2402,2400
10,75,3600,3600,12000,3600,2400
11,75,2400,2400,12000,2400,2400
12,75,3600,3600,12000,3600,2400
1,76,2400,2400,12000,2400,2400
2,76,2402,2402,12000,2402,2400
3,76,2548,2548,12000,2548,2400
4,76,2400,2400,12000,2400,2400
5,76,2400,2400,12000,2400,2400
6,76,2400,2400,12000,2400,2400
7,76,2400,2400,12000,2400,2400
8,76,3400,3400,12000,3400,2400
9,76,3400,3400,12000,3400,2400
10,76,3400,3400,12000,3400,2400
11,76,2402,2402,12000,2402,2400
12,76,2548,2548,12000,2548,2400
1,77,2300,2300,11500,2300,2300
2,77,2300,2300,11500,2300,2300
3,77,2300,2300,11500,2300,2300
4,77,2300,2300,11500,2300,2300
5,77,2300,2300,11500,2300,2300
6,77,2300,2300,11500,2300,2300
7,77,2300,2300,11500,2300,2300
8,77,2300,2300,11500,2300,2300
9,77,2300,2300,11500,2300,2300
10,77,2300,2300,11500,2300,2300
11,77,2300,2300,11500,2300,2300
12,77,2300,2300,11500,2300,2300
1,78,6000,6000,30000,6000,6000
2,78,6000,6000,30000,6000,6000
3,78,6000,6000,30000,6000,6000
4,78,6000,6000,30000,6000,6000
5,78,6000,6000,30000,6000,6000
6,78,6000,6000,30000,6000,6000
7,78,6000,6000,30000,6000,6000
8,78,6000,6000,30000,6000,6000
9,78,6000,6000,30000,6000,6000
10,78,6000,6000,30000,6000,6000
11,78,6000,6000,30000,6000,6000
12,78,6000,6000,30000,6000,6000
1,79,4400,4400,12000,4400,2400
2,79,2400,2400,12000,2400,2400
3,79,4400,4400,12000,4400,2400
4,79,2400,2400,12000,2400,2400
5,79,2400,2400,12000,2400,2400
6,79,4400,4400,12000,4400,2400
7,79,2400,2400,12000,2400,2400
8,79,4400,4400,12000,4400,2400
9,79,4400,4400,12000,4400,2400
10,79,4400,4400,12000,4400,2400
11,79,2400,2400,12000,2400,2400
12,79,4400,4400,12000,4400,2400
1,80,4600,4600,11000,4600,2200
2,80,4600,4600,11000,4600,2200
3,80,4600,4600,11000,4600,2200
4,80,4600,4600,11000,4600,2200
5,80,4600,4600,11000,4600,2200
6,80,4600,4600,11000,4600,2200
7,80,4600,4600,11000,4600,2200
8,80,4600,4600,11000,4600,2200
9,80,4600,4600,11000,4600,2200
10,80,4600,4600,11000,4600,2200
11,80,3400,3400,11000,3400,2200
12,80,4600,4600,11000,4600,2200
1,81,2400,2400,12000,2400,2400
2,81,2400,2400,12000,2400,2400
3,81,2400,2400,12000,2400,2400
4,81,2400,2400,12000,2400,2400
5,81,2400,2400,12000,2400,2400
6,81,2400,2400,12000,2400,2400
7,81,2400,2400,12000,2400,2400
8,81,2400,2400,12000,2400,2400
9,81,2400,2400,12000,2400,2400
10,81,2400,2400,12000,2400,2400
11,81,2400,2400,12000,2400,2400
12,81,2400,2400,12000,2400,2400
1,82,2800,2801,11000,2801,2800
2,82,2800,2800,11000,2201,2800
3,82,2800,2801,11000,2801,2800
4,82,2801,2801,11000,2801,2800
5,82,2801,2801,11000,2801,2800
6,82,2801,2801,11000,2801,2800
7,82,2800,2801,11000,2801,2800
8,82,2201,2201,11000,2801,2800
9,82,2200,2200,11000,2201,2800
10,82,2801,2801,11000,2801,2800
11,82,2200,2200,11000,2201,2800
12,82,2800,2800,11000,2801,2800
1,83,3500,3500,17500,3500,3500
2,83,3500,3500,17500,3500,3500
3,83,3600,3600,17500,3500,3500
4,83,3500,3500,17500,3500,3500
5,83,3600,3600,17500,3600,3500
6,83,3600,3600,17500,3600,3500
7,83,3600,3600,17500,3600,3500
8,83,3600,3600,17500,3600,3500
9,83,3500,3500,17500,3500,3500
10,83,5900,5900,17500,3600,3500
11,83,3500,3500,17500,3500,3500
12,83,3500,3500,17500,3500,3500
1,84,4400,4400,12000,4400,4415
2,84,4400,4400,12000,4400,4415
3,84,2400,2400,12000,2400,4415
4,84,4400,4400,12000,4400,4415
5,84,2400,2400,12000,2400,4415
6,84,2400,2400,12000,2400,4415
7,84,2400,2400,12000,2400,4415
8,84,2400,2400,12000,2400,4415
9,84,2400,2400,12000,2400,4415
10,84,4400,4400,12000,4400,4415
11,84,4400,4400,12000,4400,4415
12,84,2400,2400,12000,2400,4415
1,85,4400,4400,12000,4400,2400
2,85,4400,4400,12000,4400,2400
3,85,4400,4400,12000,2400,2400
4,85,4400,4400,12000,4400,2400
5,85,4400,4400,12000,4400,2400
6,85,4400,4400,12000,4400,2400
7,85,4400,4400,12000,4400,2400
8,85,4400,4400,12000,4400,2400
9,85,4400,4400,12000,4400,2400
10,85,4400,4400,12000,4400,2400
11,85,4400,4400,12000,2400,2400
12,85,4400,4400,12000,4400,2400
1,86,2300,2300,11500,2300,2300
2,86,2300,2300,11500,2300,2300
3,86,2300,2300,11500,2300,2300
4,86,2300,2300,11500,2300,2300
5,86,2300,2300,11500,2300,2300
6,86,2900,2900,11500,2900,2300
7,86,2300,2300,11500,2300,2300
8,86,2900,2900,11500,2900,2300
9,86,2300,2300,11500,2300,2300
10,86,2300,2300,11500,2300,2300
11,86,2300,2300,11500,2300,2300
12,86,2300,2300,11500,2300,2300
1,87,1000,1000,5000,1000,1038
2,87,1550,1550,5000,1550,1038
3,87,1550,1550,5000,1550,1038
4,87,1550,1550,5000,1550,1038
5,87,1550,1550,5000,1550,1038
6,87,1000,1550,5000,1000,1038
7,87,1550,1550,5000,1550,1038
8,87,1550,1550,5000,1550,1038
9,87,1550,1550,5000,1550,1038
10,87,1550,1550,5000,1550,1038
11,87,1350,1000,5000,1350,1038
12,87,1000,1000,5000,1000,1038
1,88,7200,7200,30000,7200,6000
2,88,10000,10000,30000,10000,6000
3,88,7200,7200,30000,7200,6000
4,88,10400,10400,30000,10400,6000
5,88,11600,11600,30000,11600,6000
6,88,10000,10000,30000,10000,6000
7,88,7200,7200,30000,10400,6000
8,88,10000,10000,30000,10000,6000
9,88,10000,10000,30000,10000,6000
10,88,11600,11600,30000,11600,6000
11,88,6000,6000,30000,10000,6000
12,88,7200,7200,30000,11200,6000
1,89,1000,1000,5000,1000,1000
2,89,1000,1000,5000,1000,1000
3,89,1000,1000,5000,1000,1000
4,89,1000,1000,5000,1000,1000
5,89,1000,1000,5000,1000,1000
6,89,1000,1000,5000,1000,1000
7,89,1000,1000,5000,1000,1000
8,89,1000,1000,5000,1000,1000
9,89,1000,1000,5000,1000,1000
10,89,1000,1000,5000,1000,1000
11,89,1000,1000,5000,1000,1000
12,89,1000,1000,5000,1000,1000
1,90,1550,1550,6000,1550,1200
2,90,1550,1550,6000,1550,1200
3,90,1550,1550,6000,1550,1200
4,90,1550,1550,6000,1550,1200
5,90,1200,1200,6000,1200,1200
6,90,1200,1200,6000,1200,1200
7,90,1200,1200,6000,1200,1200
8,90,1200,1200,6000,1200,1200
9,90,1200,1200,6000,1200,1200
10,90,1200,1200,6000,1200,1200
11,90,1200,1200,6000,1200,1200
12,90,1200,1200,6000,1550,1200
1,91,5600,5600,18000,5600,3600
2,91,5600,5600,18000,3600,3600
3,91,5600,5600,18000,5600,3600
4,91,5600,5600,18000,5600,3600
5,91,4200,4200,18000,4200,3600
6,91,4200,4200,18000,4200,3600
7,91,4200,4200,18000,4200,3600
8,91,4200,4200,18000,4200,3600
9,91,3600,3600,18000,3600,3600
10,91,5600,5600,18000,5600,3600
11,91,3600,3600,18000,3600,3600
12,91,5600,5600,18000,5600,3600
1,92,100,100,500,100,100
2,92,100,100,500,100,100
3,92,100,100,500,100,100
4,92,100,100,500,100,100
5,92,100,100,500,100,100
6,92,100,100,500,100,100
7,92,100,100,500,100,100
8,92,100,100,500,100,100
9,92,100,100,500,100,100
10,92,100,100,500,100,100
11,92,100,100,500,100,100
12,92,100,100,500,100,100
1,93,6000,6000,30000,6000,6000
2,93,11000,11000,30000,11000,6000
3,93,6000,6000,30000,6000,6000
4,93,11000,11000,30000,11000,6000
5,93,11000,11000,30000,11000,6000
6,93,13400,13400,30000,13400,6000
7,93,11000,11000,30000,11000,6000
8,93,11000,11000,30000,11000,6000
9,93,13400,13400,30000,13400,6000
10,93,13400,13400,30000,13400,6000
11,93,6000,6000,30000,6000,6000
12,93,11000,11000,30000,11000,6000
1,94,6000,6000,30000,6000,6000
2,94,6000,6000,30000,6000,6000
3,94,6000,6000,30000,6000,6000
4,94,6000,6000,30000,6000,6000
5,94,6000,6000,30000,6000,6000
6,94,6000,6000,30000,6000,6000
7,94,6000,6000,30000,6000,6000
8,94,6000,6000,30000,6000,6000
9,94,6000,6000,30000,6000,6000
10,94,6000,6000,30000,6000,6000
11,94,6000,6000,30000,6000,6000
12,94,6000,6000,30000,6000,6000
1,95,1100,1100,5500,1100,1100
2,95,1100,1100,5500,1100,1100
3,95,1100,1100,5500,1100,1100
4,95,1100,1100,5500,1100,1100
5,95,1700,1700,5500,1700,1100
6,95,1700,1700,5500,1700,1100
7,95,1700,1700,5500,1700,1100
8,95,1700,1700,5500,1700,1100
9,95,1100,1100,5500,1100,1100
10,95,1100,1100,5500,1100,1100
11,95,1100,1100,5500,1100,1100
12,95,1100,1100,5500,1100,1100
1,96,3650,3650,18000,3650,3600
2,96,3650,3650,18000,3650,3600
3,96,3600,3650,18000,3650,3600
4,96,3650,3650,18000,3650,3600
5,96,3650,3650,18000,3650,3600
6,96,3650,3650,18000,3650,3600
7,96,3600,3650,18000,3650,3600
8,96,3650,3650,18000,3650,3600
9,96,3650,3650,18000,3650,3600
10,96,3650,3650,18000,3650,3600
11,96,3600,3650,18000,3600,3600
12,96,3600,3650,18000,3650,3600
1,97,1700,1700,8500,1700,1752
2,97,1763,1763,8500,1763,1752
3,97,1762,1762,8500,1752,1752
4,97,1746,1746,8500,1711,1752
5,97,1700,1700,8500,1700,1752
6,97,1700,1700,8500,1700,1752
7,97,1700,1700,8500,1700,1752
8,97,1700,1700,8500,1700,1752
9,97,1700,1700,8500,1700,1752
10,97,1700,1700,8500,1700,1752
11,97,1700,1700,8500,1700,1752
12,97,1700,1700,8500,1700,1752
1,98,1200,1200,6000,1200,2100
2,98,1200,1200,6000,1200,2100
3,98,1200,1200,6000,1200,2100
4,98,1200,1200,6000,1200,2100
5,98,1200,1200,6000,1200,2100
6,98,1200,1200,6000,1200,2100
7,98,1200,1200,6000,1200,2100
8,98,1200,1200,6000,1200,2100
9,98,2100,2100,6000,1200,2100
10,98,2100,2100,6000,1200,2100
11,98,1200,1200,6000,1200,2100
12,98,1200,1200,6000,1200,2100
1,99,5100,5100,20000,5100,4000
2,99,4000,4000,20000,4000,4000
3,99,5100,5100,20000,5100,4000
4,99,5100,5100,20000,5100,4000
5,99,5100,5100,20000,5100,4000
6,99,4000,4000,20000,4000,4000
7,99,5100,5100,20000,5100,4000
8,99,4000,4000,20000,4000,4000
9,99,4000,4000,20000,4000,4000
10,99,5100,5100,20000,5100,4000
11,99,4000,4000,20000,4000,4000
12,99,5100,5100,20000,5100,4000
1,100,1200,1200,6000,1200,1200
2,100,1200,1200,6000,1200,1200
3,100,1200,1200,6000,1200,1200
4,100,1200,1200,6000,1200,1200
5,100,1200,1200,6000,1200,1200
6,100,1200,1200,6000,1200,1200
7,100,1200,1200,6000,1200,1200
8,100,1272,1272,6000,1272,1200
9,100,1272,1272,6000,1272,1200
10,100,1200,1200,6000,1200,1200
11,100,1200,1200,6000,1200,1200
12,100,1200,1200,6000,1200,1200
