Month,House,OGSA,Optimised,Preferred
7,92,4452,5652,4900
8,92,4952,5652,4900
9,92,4952,5652,4900
10,92,4952,5652,4900
11,92,4952,5652,4900
12,92,4952,5652,4900
1,93,2405,2105,1200
2,93,3405,2400,1200
3,93,2405,2400,1200
4,93,3405,2400,1200
5,93,2405,2400,1200
6,93,3405,2400,1200
7,93,2405,2400,1200
8,93,2405,2400,1200
9,93,3405,2400,1200
10,93,3405,2400,1200
11,93,2405,2400,1200
12,93,3405,2400,1200
1,94,2200,2200,900
2,94,2210,2200,900
3,94,2200,2200,900
4,94,2210,2200,900
5,94,2210,2200,900
6,94,2210,2200,900
7,94,1500,2200,900
8,94,2210,2200,900
9,94,2210,2200,900
10,94,2210,2200,900
11,94,2210,2200,900
12,94,2210,2200,900
1,95,1600,1000,1000
2,95,1600,1650,1000
3,95,1650,1000,1000
4,95,1650,1650,1000
5,95,1650,1650,1000
6,95,1050,1650,1000
7,95,1601,1000,1000
8,95,1600,1650,1000
9,95,1601,1650,1000
10,95,1600,1650,1000
11,95,1650,1000,1000
12,95,1600,1000,1000
1,96,1291,1991,1200
2,96,2491,1991,1200
3,96,2411,1991,1200
4,96,3191,1991,1200
5,96,3111,1991,1200
6,96,2491,1991,1200
7,96,2411,1991,1200
8,96,2491,1991,1200
9,96,3111,1991,1200
10,96,3191,1991,1200
11,96,2480,1991,1200
12,96,2400,1991,1200
1,97,3420,2450,2450
2,97,3474,2400,2450
3,97,3474,2450,2450
4,97,3470,2570,2450
5,97,3470,2570,2450
6,97,3474,2570,2450
7,97,3474,2450,2450
8,97,3474,2570,2450
9,97,3474,2570,2450
10,97,3470,2570,2450
11,97,3470,2450,2450
12,97,3470,2570,2450
1,98,3672,4100,2400
2,98,5472,5300,2400
3,98,5472,4100,2400
4,98,5472,5300,2400
5,98,5472,5300,2400
6,98,5472,5300,2400
7,98,4272,4100,2400
8,98,5472,5300,2400
9,98,5472,5300,2400
10,98,5472,5300,2400
11,98,5472,4100,2400
12,98,4272,4100,2400
1,99,173,229,173
2,99,237,229,173
3,99,237,229,173
4,99,237,229,173
5,99,237,229,173
6,99,237,181,173
7,99,237,229,173
8,99,237,229,173
9,99,237,181,173
10,99,237,229,173
11,99,237,229,173
12,99,181,229,173
1,100,1330,1330,700
2,100,1478,1330,700
3,100,1478,1330,700
4,100,1478,1330,700
5,100,1478,1330,700
6,100,1478,1330,700
7,100,1478,1330,700
8,100,1478,1330,700
9,100,1478,1330,700
10,100,1478,1330,700
11,100,1330,1330,700
12,100,1448,1330,700
