Month,House,OGSA,Optimised,Preferred
10,92,6712,6712,6000
11,92,6712,6712,6000
12,92,6712,6712,6000
1,93,2000,2440,2000
2,93,2440,2440,2000
3,93,2435,2440,2000
4,93,2440,2440,2000
5,93,2140,2440,2000
6,93,2435,2440,2000
7,93,2140,2440,2000
8,93,2140,2440,2000
9,93,2440,2440,2000
10,93,2140,2440,2000
11,93,2435,2440,2000
12,93,2435,2440,2000
1,94,3620,3575,1200
2,94,3545,3545,1200
3,94,3545,3575,1200
4,94,3545,3575,1200
5,94,3545,3575,1200
6,94,3545,3575,1200
7,94,3545,3575,1200
8,94,3545,3575,1200
9,94,3545,3575,1200
10,94,3545,3575,1200
11,94,3575,3545,1200
12,94,3545,3575,1200
1,95,3052,3102,1500
2,95,1602,3102,1500
3,95,3102,3102,1500
4,95,3052,3102,1500
5,95,1652,3102,1500
6,95,3052,3102,1500
7,95,1602,3102,1500
8,95,3102,3102,1500
9,95,3102,3102,1500
10,95,3102,3102,1500
11,95,1552,3102,1500
12,95,1602,3102,1500
1,96,2845,2145,2000
2,96,2000,2145,2000
3,96,2000,2145,2000
4,96,2845,2145,2000
5,96,2050,2145,2000
6,96,2145,2145,2000
7,96,2000,2145,2000
8,96,2145,2145,2000
9,96,2845,2145,2000
10,96,2000,2145,2000
11,96,2095,2145,2000
12,96,2145,2145,2000
1,97,5900,6600,3500
2,97,6600,6600,3500
3,97,6600,6600,3500
4,97,6600,6600,3500
5,97,6600,6600,3500
6,97,6600,6600,3500
7,97,6600,6600,3500
8,97,6600,6600,3500
9,97,6600,6600,3500
10,97,6600,6600,3500
11,97,5900,6600,3500
12,97,5900,6600,3500
1,98,2400,4955,2400
2,98,4950,4955,2400
3,98,2955,4955,2400
4,98,4405,4955,2400
5,98,4950,4955,2400
6,98,4405,4955,2400
7,98,4400,4955,2400
8,98,4950,4955,2400
9,98,4950,4955,2400
10,98,4400,4955,2400
11,98,3400,4955,2400
12,98,4400,4955,2400
1,99,3400,4050,2400
2,99,3400,4095,2400
3,99,3400,4095,2400
4,99,3400,4095,2400
5,99,3400,4095,2400
6,99,3400,4095,2400
7,99,4050,4050,2400
8,99,3400,4095,2400
9,99,2400,4095,2400
10,99,3400,4095,2400
11,99,4050,3400,2400
12,99,3400,4095,2400
1,100,5071,7510,5000
2,100,7460,7510,5000
3,100,5011,7510,5000
4,100,7460,7510,5000
5,100,7510,7510,5000
6,100,7460,7510,5000
7,100,5060,7510,5000
8,100,7460,7510,5000
9,100,7460,7510,5000
10,100,7510,7510,5000
11,100,7400,7510,5000
12,100,7450,7510,5000
