Month,House,OGSA,Optimised,Preferred
3,93,6026,6011,3600
4,93,6011,6011,3600
5,93,6011,6011,3600
6,93,6011,6011,3600
7,93,6011,6011,3600
8,93,6011,6011,3600
9,93,6011,5926,3600
10,93,6011,6011,3600
11,93,6011,6011,3600
12,93,6026,6011,3600
1,94,7020,7020,2320
2,94,7020,7020,2320
3,94,7020,7020,2320
4,94,7020,7020,2320
5,94,7020,7020,2320
6,94,7020,7020,2320
7,94,5820,7020,2320
8,94,7020,7020,2320
9,94,7020,7020,2320
10,94,7020,7020,2320
11,94,7020,7020,2320
12,94,7020,7020,2320
1,95,2430,3400,2400
2,95,3430,2400,2400
3,95,2430,2400,2400
4,95,3430,2400,2400
5,95,3430,2400,2400
6,95,3430,2400,2400
7,95,3430,2400,2400
8,95,3430,2400,2400
9,95,3430,3430,2400
10,95,3430,3430,2400
11,95,3430,2400,2400
12,95,3430,3430,2400
1,96,5500,6700,4400
2,96,6700,6700,4400
3,96,6700,6700,4400
4,96,6700,7700,4400
5,96,6700,6700,4400
6,96,6700,7700,4400
7,96,6500,6700,4400
8,96,6700,7700,4400
9,96,6700,7700,4400
10,96,6700,7700,4400
11,96,6500,6700,4400
12,96,7700,6700,4400
1,97,3300,3360,2000
2,97,3300,3360,2000
3,97,3360,3360,2000
4,97,3360,3360,2000
5,97,3360,3360,2000
6,97,3300,3360,2000
7,97,3200,3360,2000
8,97,3360,3360,2000
9,97,3300,3360,2000
10,97,3360,3360,2000
11,97,3300,3360,2000
12,97,3360,3360,2000
1,98,2900,2980,1700
2,98,2980,4100,1700
3,98,2980,2980,1700
4,98,2980,4100,1700
5,98,2980,4100,1700
6,98,2980,4100,1700
7,98,2980,2980,1700
8,98,2980,4100,1700
9,98,2980,4100,1700
10,98,4180,4100,1700
11,98,2480,2980,1700
12,98,2980,2980,1700
1,99,8200,7220,6000
2,99,9620,7200,6000
3,99,7000,7220,6000
4,99,8200,8200,6000
5,99,7220,8200,6000
6,99,8200,8200,6000
7,99,7220,7220,6000
8,99,7220,8200,6000
9,99,6000,8200,6000
10,99,6000,8200,6000
11,99,7220,7220,6000
12,99,8200,7220,6000
1,100,2477,2400,2400
2,100,3665,2462,2400
3,100,2462,2477,2400
4,100,2400,2400,2400
5,100,2400,2477,2400
6,100,2462,2477,2400
7,100,3662,2400,2400
8,100,2400,2400,2400
9,100,2462,2477,2400
10,100,2462,2477,2400
11,100,3662,2400,2400
12,100,2400,2477,2400
