Month,House,OGSA,Optimised,Preferred
12,91,8600,8600,3600
1,92,5952,6052,3600
2,92,6052,6052,3600
3,92,5952,6052,3600
4,92,6052,6052,3600
5,92,6052,6052,3600
6,92,6052,6052,3600
7,92,5952,6052,3600
8,92,6052,6052,3600
9,92,5952,6052,3600
10,92,6052,6052,3600
11,92,4752,6052,3600
12,92,6052,6052,3600
1,93,2400,3600,3600
2,93,3600,3600,3600
3,93,3600,3600,3600
4,93,2400,3600,3600
5,93,3600,3600,3600
6,93,3600,3600,3600
7,93,2500,3600,3600
8,93,3600,3600,3600
9,93,2400,3600,3600
10,93,3645,3600,3600
11,93,2500,3600,3600
12,93,3600,3600,3600
1,94,1202,1410,1200
2,94,1410,1410,1200
3,94,1202,1410,1200
4,94,1410,1410,1200
5,94,1200,1410,1200
6,94,1200,1410,1200
7,94,1410,1410,1200
8,94,1412,1410,1200
9,94,1410,1410,1200
10,94,1410,1410,1200
11,94,1410,1410,1200
12,94,1202,1410,1200
1,95,1500,1500,1200
2,95,1500,1500,1200
3,95,1500,1500,1200
4,95,1500,1500,1200
5,95,1500,1500,1200
6,95,1500,1500,1200
7,95,1500,1500,1200
8,95,1500,1500,1200
9,95,1500,1500,1200
10,95,1500,1500,1200
11,95,1500,1500,1200
12,95,1500,1500,1200
1,96,2430,3673,2400
2,96,3673,3673,2400
3,96,3593,3673,2400
4,96,3643,3673,2400
5,96,3643,3673,2400
6,96,3673,3673,2400
7,96,2543,3673,2400
8,96,3673,3673,2400
9,96,3673,3673,2400
10,96,3673,3673,2400
11,96,3643,3673,2400
12,96,3643,3673,2400
1,97,7200,7200,3600
2,97,4600,7200,3600
3,97,6700,7200,3600
4,97,5100,7200,3600
5,97,7200,7200,3600
6,97,6200,7200,3600
7,97,7200,7200,3600
8,97,4600,7200,3600
9,97,3600,7200,3600
10,97,7200,7200,3600
11,97,7200,7200,3600
12,97,4600,7200,3600
1,98,3130,3130,2300
2,98,3130,3130,2300
3,98,3260,3130,2300
4,98,3140,3130,2300
5,98,3130,3130,2300
6,98,3130,3130,2300
7,98,3130,3130,2300
8,98,3130,3130,2300
9,98,3130,3130,2300
10,98,3130,3130,2300
11,98,3130,3130,2300
12,98,3140,3130,2300
1,99,1910,1982,1700
2,99,1910,1982,1700
3,99,1910,1982,1700
4,99,1982,1982,1700
5,99,1982,1982,1700
6,99,1982,1982,1700
7,99,1982,1982,1700
8,99,1910,1982,1700
9,99,1982,1982,1700
10,99,1910,1982,1700
11,99,1910,1982,1700
12,99,1910,1982,1700
1,100,2400,2454,2000
2,100,2454,3650,2000
3,100,2454,2454,2000
4,100,2454,3650,2000
5,100,2404,3650,2000
6,100,2404,3650,2000
7,100,2004,2454,2000
8,100,2404,3650,2000
9,100,2404,3650,2000
10,100,2404,3650,2000
11,100,3600,2454,2000
12,100,2454,2454,2000
