Month,House,OGSA,Optimised,Preferred
8,92,4675,4000,4000
9,92,4675,4000,4000
10,92,4555,4000,4000
11,92,4550,4000,4000
12,92,4005,4000,4000
1,93,2015,3767,2000
2,93,3765,3767,2000
3,93,3767,3767,2000
4,93,3765,3767,2000
5,93,3767,3767,2000
6,93,3767,3767,2000
7,93,3765,3767,2000
8,93,3767,3767,2000
9,93,3767,3767,2000
10,93,3767,3767,2000
11,93,3765,3767,2000
12,93,3715,3767,2000
1,94,3600,3500,2300
2,94,4260,3500,2300
3,94,4100,3500,2300
4,94,4860,3500,2300
5,94,4800,3500,2300
6,94,4260,2560,2300
7,94,4260,3500,2300
8,94,4200,3500,2300
9,94,4860,2560,2300
10,94,4860,2560,2300
11,94,3560,3500,2300
12,94,3560,3500,2300
1,95,2402,2608,2400
2,95,2558,2608,2400
3,95,2402,2608,2400
4,95,2608,2608,2400
5,95,2600,2608,2400
6,95,2600,2608,2400
7,95,2550,2608,2400
8,95,2558,2608,2400
9,95,2600,2608,2400
10,95,2600,2608,2400
11,95,2550,2608,2400
12,95,2550,2608,2400
1,96,1211,1430,1200
2,96,1426,1430,1200
3,96,1426,1430,1200
4,96,1220,1430,1200
5,96,1216,1430,1200
6,96,1426,1430,1200
7,96,1216,1430,1200
8,96,1220,1430,1200
9,96,1216,1430,1200
10,96,1430,1430,1200
11,96,1216,1430,1200
12,96,1415,1430,1200
1,97,360,360,135
2,97,360,360,135
3,97,310,360,135
4,97,360,360,135
5,97,360,360,135
6,97,360,360,135
7,97,360,360,135
8,97,360,360,135
9,97,360,360,135
10,97,360,360,135
11,97,360,360,135
12,97,360,360,135
1,98,3600,3730,2400
2,98,4930,3730,2400
3,98,3600,3730,2400
4,98,4800,3730,2400
5,98,4800,3730,2400
6,98,4800,3730,2400
7,98,3600,3730,2400
8,98,4930,3730,2400
9,98,4800,4930,2400
10,98,4800,3730,2400
11,98,2530,3730,2400
12,98,2400,3730,2400
1,99,3698,5998,3648
2,99,6698,5998,3648
3,99,5998,5998,3648
4,99,6698,5998,3648
5,99,6698,5998,3648
6,99,6698,5998,3648
7,99,6698,5998,3648
8,99,6698,5998,3648
9,99,5998,5998,3648
10,99,5998,5998,3648
11,99,5998,5998,3648
12,99,6550,5998,3648
1,100,1000,1000,1000
2,100,1000,1000,1000
3,100,1000,1000,1000
4,100,1000,1000,1000
5,100,1000,1000,1000
6,100,1000,1000,1000
7,100,1000,1000,1000
8,100,1000,1000,1000
9,100,1000,1000,1000
10,100,1000,1000,1000
11,100,1000,1000,1000
12,100,1000,1000,1000
