Month,House,OGSA,Optimised,Preferred
3,92,1250,1250,1200
4,92,1302,1300,1200
5,92,1250,1300,1200
6,92,1205,1300,1200
7,92,1205,1250,1200
8,92,1300,1300,1200
9,92,1250,1300,1200
10,92,1252,1300,1200
11,92,1300,1250,1200
12,92,1250,1250,1200
1,93,1214,1279,1162
2,93,1227,1279,1162
3,93,1279,1279,1162
4,93,1229,1279,1162
5,93,1279,1279,1162
6,93,1279,1279,1162
7,93,1227,1279,1162
8,93,1279,1279,1162
9,93,1279,1279,1162
10,93,1279,1279,1162
11,93,1227,1279,1162
12,93,1177,1279,1162
1,94,3700,3655,3500
2,94,3705,5800,3500
3,94,3700,3655,3500
4,94,3705,5800,3500
5,94,5805,5800,3500
6,94,3705,5800,3500
7,94,3705,3655,3500
8,94,5805,5800,3500
9,94,3705,5800,3500
10,94,3705,5800,3500
11,94,3700,3655,3500
12,94,5605,3655,3500
1,95,1356,1421,1200
2,95,1421,1421,1200
3,95,1356,1421,1200
4,95,1371,1421,1200
5,95,1406,1421,1200
6,95,1371,1421,1200
7,95,1371,1421,1200
8,95,1371,1421,1200
9,95,1421,1421,1200
10,95,1371,1421,1200
11,95,1371,1421,1200
12,95,1371,1421,1200
1,96,6245,6105,6000
2,96,6335,6235,6000
3,96,6245,6235,6000
4,96,6335,6235,6000
5,96,6335,6235,6000
6,96,6335,6235,6000
7,96,6335,6235,6000
8,96,6335,6235,6000
9,96,6335,6235,6000
10,96,6335,6235,6000
11,96,6245,6235,6000
12,96,6230,6235,6000
1,97,2900,3130,1700
2,97,3130,3130,1700
3,97,2910,3130,1700
4,97,3010,3130,1700
5,97,3130,3130,1700
6,97,3130,3130,1700
7,97,3130,3130,1700
8,97,3130,3130,1700
9,97,3010,3130,1700
10,97,3130,3130,1700
11,97,3010,3130,1700
12,97,2910,3130,1700
1,98,4900,4860,4800
2,98,4960,4860,4800
3,98,4960,4860,4800
4,98,4960,4900,4800
5,98,4960,4900,4800
6,98,4960,4900,4800
7,98,4960,4860,4800
8,98,4960,4900,4800
9,98,4960,4900,4800
10,98,4960,4900,4800
11,98,4960,4860,4800
12,98,4960,4900,4800
1,99,2100,2100,2152
2,99,2100,2100,2152
3,99,2100,2100,2152
4,99,2100,2100,2152
5,99,2100,2100,2152
6,99,2100,2100,2152
7,99,2100,2100,2152
8,99,2100,2100,2152
9,99,2100,2100,2152
10,99,2100,2100,2152
11,99,2100,2100,2152
12,99,2100,2100,2152
1,100,5062,10462,5000
2,100,10462,10462,5000
3,100,5462,10462,5000
4,100,8262,10462,5000
5,100,7062,10462,5000
6,100,7062,10462,5000
7,100,7062,10462,5000
8,100,10462,10462,5000
9,100,7062,10462,5000
10,100,9262,10462,5000
11,100,10462,10462,5000
12,100,7062,10462,5000
