Month,House,Gecode,Gurobi,Limit,OGSA,Preferred
12,62,650,650,3250,650,650
1,63,120,120,600,120,120
2,63,120,120,600,120,120
3,63,120,120,600,120,120
4,63,120,120,600,120,120
5,63,120,120,600,120,120
6,63,120,120,600,120,120
7,63,120,120,600,120,120
8,63,120,120,600,120,120
9,63,120,120,600,120,120
10,63,120,120,600,120,120
11,63,120,120,600,120,120
12,63,120,120,600,120,120
1,64,2400,2400,12000,2400,2452
2,64,2400,2400,12000,2400,2452
3,64,2452,2452,12000,2452,2452
4,64,2400,2400,12000,2400,2452
5,64,2400,2400,12000,2400,2452
6,64,2400,2400,12000,2400,2452
7,64,2400,2400,12000,2400,2452
8,64,2400,2400,12000,2400,2452
9,64,2400,2400,12000,2400,2452
10,64,2400,2400,12000,2400,2452
11,64,2400,2400,12000,2400,2452
12,64,2400,2400,12000,2400,2452
1,65,2000,2000,10000,2000,2000
2,65,2000,2000,10000,2000,2000
3,65,2000,2000,10000,2000,2000
4,65,2000,2000,10000,2000,2000
5,65,2000,2000,10000,2000,2000
6,65,2000,2000,10000,2000,2000
7,65,2000,2000,10000,2000,2000
8,65,2000,2000,10000,2000,2000
9,65,2000,2000,10000,2000,2000
10,65,2000,2000,10000,2000,2000
11,65,2000,2000,10000,2000,2000
12,65,2004,2004,10000,2004,2000
1,66,148,148,740,148,148
2,66,148,148,740,148,148
3,66,148,148,740,148,148
4,66,148,148,740,148,148
5,66,148,148,740,148,148
6,66,148,148,740,148,148
7,66,148,148,740,148,148
8,66,148,148,740,148,148
9,66,148,148,740,148,148
10,66,148,148,740,148,148
11,66,148,148,740,148,148
12,66,148,148,740,148,148
1,67,3800,3800,11500,2300,2300
2,67,3800,3800,11500,2300,2300
3,67,2300,2300,11500,2300,2300
4,67,3800,3800,11500,2300,2300
5,67,3800,3800,11500,2300,2300
6,67,3800,3800,11500,2300,2300
7,67,2300,2300,11500,2300,2300
8,67,3800,3800,11500,2300,2300
9,67,3800,3800,11500,2300,2300
10,67,3800,3800,11500,2300,2300
11,67,2300,2300,11500,2300,2300
12,67,2300,2300,11500,2300,2300
1,68,2000,2000,5000,1000,1000
2,68,2000,2000,5000,1000,1000
3,68,2000,2000,5000,1600,1000
4,68,2000,2000,5000,1600,1000
5,68,2000,2000,5000,2000,1000
6,68,2000,2000,5000,1600,1000
7,68,2000,2000,5000,2000,1000
8,68,2000,2000,5000,2000,1000
9,68,2000,2000,5000,2000,1000
10,68,2000,2000,5000,1600,1000
11,68,2000,2000,5000,2000,1000
12,68,2000,2000,5000,1000,1000
1,69,6000,6000,30000,6000,6000
2,69,6000,6000,30000,6000,6000
3,69,6000,6000,30000,6000,6000
4,69,6000,6000,30000,6000,6000
5,69,6000,6000,30000,6000,6000
6,69,6000,6000,30000,6000,6000
7,69,6000,6000,30000,6000,6000
8,69,6000,6000,30000,6000,6000
9,69,6000,6000,30000,6000,6000
10,69,6000,6000,30000,6000,6000
11,69,6000,6000,30000,6000,6000
12,69,6000,6000,30000,6000,6000
1,70,3600,3600,18000,3600,3600
2,70,3600,3600,18000,3600,3600
3,70,3600,3600,18000,3600,3600
4,70,3600,3600,18000,3600,3600
5,70,3600,3600,18000,3600,3600
6,70,3600,3600,18000,3600,3600
7,70,3600,3600,18000,3600,3600
8,70,3600,3600,18000,3600,3600
9,70,3600,3600,18000,3600,3600
10,70,3600,3600,18000,3600,3600
11,70,3600,3600,18000,3600,3600
12,70,3600,3600,18000,3600,3600
1,71,2000,2000,10000,2000,2000
2,71,2000,2000,10000,2000,2000
3,71,2000,2000,10000,2000,2000
4,71,2000,2000,10000,2000,2000
5,71,2000,2000,10000,2000,2000
6,71,2000,2000,10000,2000,2000
7,71,2000,2000,10000,2000,2000
8,71,2000,2000,10000,2000,2000
9,71,2000,2000,10000,2000,2000
10,71,2000,2000,10000,2000,2000
11,71,2000,2000,10000,2000,2000
12,71,2000,2000,10000,2000,2000
1,72,3600,3600,18000,3600,3600
2,72,3600,3600,18000,3600,3600
3,72,3600,3600,18000,3600,3600
4,72,3600,3600,18000,3600,3600
5,72,3600,3600,18000,3600,3600
6,72,3600,3600,18000,3600,3600
7,72,3600,3600,18000,3600,3600
8,72,3600,3600,18000,3600,3600
9,72,3600,3600,18000,3600,3600
10,72,3600,3600,18000,3600,3600
11,72,3600,3600,18000,3600,3600
12,72,3600,3600,18000,3600,3600
1,73,2400,2400,12000,2400,2493
2,73,2400,2400,12000,2400,2493
3,73,2400,2400,12000,2400,2493
4,73,2400,2400,12000,2400,2493
5,73,2400,2400,12000,2400,2493
6,73,2400,2400,12000,2400,2493
7,73,2400,2400,12000,2400,2493
8,73,3600,2400,12000,3600,2493
9,73,2400,2400,12000,2400,2493
10,73,2400,2400,12000,2400,2493
11,73,2400,2400,12000,2400,2493
12,73,2400,2400,12000,2400,2493
1,74,1460,1460,6000,1460,1340
2,74,1340,1340,6000,1340,1340
3,74,1340,1340,6000,1340,1340
4,74,1340,1340,6000,1340,1340
5,74,1340,1340,6000,1340,1340
6,74,1200,1200,6000,1200,1340
7,74,1340,1340,6000,1340,1340
8,74,1340,1340,6000,1340,1340
9,74,1340,1340,6000,1340,1340
10,74,1340,1340,6000,1340,1340
11,74,1340,1340,6000,1340,1340
12,74,1200,1200,6000,1200,1340
1,75,2000,2000,10000,2000,2000
2,75,2000,2000,10000,2000,2000
3,75,2000,2000,10000,2000,2000
4,75,2000,2000,10000,2000,2000
5,75,2000,2000,10000,2000,2000
6,75,2000,2000,10000,2000,2000
7,75,2000,2000,10000,2000,2000
8,75,2000,2000,10000,2000,2000
9,75,2000,2000,10000,2000,2000
10,75,2000,2000,10000,2000,2000
11,75,2000,2000,10000,2000,2000
12,75,2000,2000,10000,2000,2000
1,76,4600,4600,12000,4600,2400
2,76,2404,2404,12000,2404,2400
3,76,2400,2400,12000,2400,2400
4,76,2400,2400,12000,2400,2400
5,76,4300,4300,12000,4300,2400
6,76,4300,4300,12000,4300,2400
7,76,6700,6700,12000,6700,2400
8,76,6700,6700,12000,6700,2400
9,76,2400,2400,12000,2400,2400
10,76,4500,4500,12000,4500,2400
11,76,2400,2400,12000,2400,2400
12,76,6700,6700,12000,6700,2400
1,77,2400,2400,12000,2400,2400
2,77,2400,2400,12000,2400,2400
3,77,2400,2400,12000,2400,2400
4,77,2400,2400,12000,2400,2400
5,77,2400,2400,12000,2400,2400
6,77,2400,2400,12000,2400,2400
7,77,2400,2400,12000,2400,2400
8,77,2400,2400,12000,2400,2400
9,77,2400,2400,12000,2400,2400
10,77,2400,2400,12000,2400,2400
11,77,2400,2400,12000,2400,2400
12,77,2400,2400,12000,2400,2400
1,78,11900,11900,30000,11900,7000
2,78,9600,9600,30000,9600,7000
3,78,11900,11900,30000,11900,7000
4,78,11900,11900,30000,11900,7000
5,78,11900,11900,30000,11900,7000
6,78,11900,11900,30000,11900,7000
7,78,11900,11900,30000,11900,7000
8,78,11900,11900,30000,11900,7000
9,78,11900,11900,30000,11900,7000
10,78,11900,11900,30000,11900,7000
11,78,11900,11900,30000,11900,7000
12,78,11900,11900,30000,11900,7000
1,79,7200,7200,30000,7200,8100
2,79,7200,7200,30000,7200,8100
3,79,8100,8100,30000,8100,8100
4,79,7200,7200,30000,7200,8100
5,79,8100,8100,30000,8100,8100
6,79,7275,7275,30000,7275,8100
7,79,7200,7200,30000,7200,8100
8,79,8100,8100,30000,8100,8100
9,79,9300,9300,30000,9300,8100
10,79,9300,9300,30000,9300,8100
11,79,7200,7200,30000,7200,8100
12,79,7200,7200,30000,7200,8100
1,80,3300,3300,11500,3300,2300
2,80,4500,4500,11500,4500,2300
3,80,4500,4500,11500,4500,2300
4,80,3300,3300,11500,3300,2300
5,80,4620,4620,11500,4500,2300
6,80,4620,4620,11500,4500,2300
7,80,4500,4500,11500,4500,2300
8,80,4620,3950,11500,3300,2300
9,80,3300,3300,11500,3300,2300
10,80,4500,4500,11500,4500,2300
11,80,4500,4500,11500,4500,2300
12,80,3300,3300,11500,3300,2300
1,81,1200,1200,6000,1200,1200
2,81,1200,1200,6000,1200,1200
3,81,1200,1200,6000,1200,1200
4,81,1200,1200,6000,1200,1200
5,81,1200,1200,6000,1200,1200
6,81,1200,1200,6000,1200,1200
7,81,1200,1200,6000,1200,1200
8,81,1200,1200,6000,1200,1200
9,81,1200,1200,6000,2400,1200
10,81,1200,1200,6000,1200,1200
11,81,1200,1200,6000,1200,1200
12,81,1200,1200,6000,1200,1200
1,82,3500,4500,17500,4500,3500
2,82,4500,4500,17500,4500,3500
3,82,4500,4500,17500,4500,3500
4,82,5500,5500,17500,5500,3500
5,82,5500,5500,17500,5500,3500
6,82,5500,5500,17500,5500,3500
7,82,5500,5500,17500,5500,3500
8,82,5500,5500,17500,5500,3500
9,82,4500,4500,17500,4500,3500
10,82,5500,5500,17500,5500,3500
11,82,4500,4500,17500,4500,3500
12,82,4500,4500,17500,4500,3500
1,83,1190,1100,5500,1190,1100
2,83,1100,1100,5500,1100,1100
3,83,1190,1190,5500,1190,1100
4,83,1100,1100,5500,1100,1100
5,83,1100,1100,5500,1100,1100
6,83,1100,1100,5500,1100,1100
7,83,1100,1100,5500,1100,1100
8,83,1100,1100,5500,1100,1100
9,83,1100,1100,5500,1100,1100
10,83,1100,1100,5500,1100,1100
11,83,1190,1190,5500,1190,1100
12,83,1190,1190,5500,1190,1100
1,84,10600,5600,25000,10600,5000
2,84,5600,5600,25000,5600,5000
3,84,5600,5600,25000,5600,5000
4,84,5600,5600,25000,5600,5000
5,84,7000,10600,25000,7000,5000
6,84,10600,10600,25000,10600,5000
7,84,7000,8600,25000,7000,5000
8,84,10600,10600,25000,10600,5000
9,84,5600,5600,25000,5600,5000
10,84,5600,5600,25000,5600,5000
11,84,5000,5000,25000,5000,5000
12,84,10600,10600,25000,10600,5000
1,85,8400,8400,30000,8400,6075
2,85,8400,8400,30000,8400,6075
3,85,8400,8400,30000,8400,6075
4,85,8400,8400,30000,8400,6075
5,85,8400,8400,30000,8400,6075
6,85,8400,8400,30000,8400,6075
7,85,8400,8400,30000,8400,6075
8,85,8400,8400,30000,8400,6075
9,85,8400,8400,30000,8400,6075
10,85,8400,8400,30000,8400,6075
11,85,8400,8400,30000,8400,6075
12,85,8400,8400,30000,8400,6075
1,86,6000,6000,30000,6000,6000
2,86,6000,6000,30000,6000,6000
3,86,6000,6000,30000,6000,6000
4,86,6000,6000,30000,6000,6000
5,86,6000,6000,30000,6000,6000
6,86,6000,6000,30000,6001,6000
7,86,6000,6000,30000,6000,6000
8,86,6000,6000,30000,6000,6000
9,86,6000,6000,30000,6000,6000
10,86,6000,6000,30000,6000,6000
11,86,6000,6000,30000,6000,6000
12,86,6000,6000,30000,6000,6000
1,87,1700,1700,7500,1700,1500
2,87,1500,1500,7500,1500,1500
3,87,1500,1500,7500,1500,1500
4,87,1500,1500,7500,1500,1500
5,87,1800,1800,7500,1800,1500
6,87,1800,1800,7500,1800,1500
7,87,1500,1500,7500,1500,1500
8,87,1800,1800,7500,1800,1500
9,87,1800,1800,7500,1800,1500
10,87,1800,1800,7500,1800,1500
11,87,1500,1500,7500,1500,1500
12,87,1500,1500,7500,1500,1500
1,88,6000,6000,30000,6000,8400
2,88,6000,6000,30000,6000,8400
3,88,6000,6000,30000,6000,8400
4,88,6000,6000,30000,6000,8400
5,88,6000,6000,30000,6000,8400
6,88,6072,6072,30000,6000,8400
7,88,6072,6072,30000,6000,8400
8,88,6100,6100,30000,6000,8400
9,88,6100,6100,30000,6000,8400
10,88,6100,6100,30000,6000,8400
11,88,6000,6000,30000,6000,8400
12,88,6000,6000,30000,6000,8400
1,89,4800,4800,20000,4800,4000
2,89,4800,4800,20000,4800,4000
3,89,4800,4800,20000,4800,4000
4,89,4800,4000,20000,4800,4000
5,89,5200,5200,20000,5200,4000
6,89,4800,4800,20000,4800,4000
7,89,5200,5200,20000,5200,4000
8,89,4000,4000,20000,4000,4000
9,89,5200,5200,20000,5200,4000
10,89,5200,5200,20000,5200,4000
11,89,4800,4800,20000,4800,4000
12,89,4800,4800,20000,4800,4000
1,90,5000,5000,25000,5000,5000
2,90,5005,5005,25000,5005,5000
3,90,5000,5000,25000,5000,5000
4,90,5000,5000,25000,5000,5000
5,90,5000,5000,25000,5000,5000
6,90,5000,5000,25000,5000,5000
7,90,5000,5000,25000,5000,5000
8,90,5000,5000,25000,5000,5000
9,90,5000,5000,25000,5000,5000
10,90,5000,5000,25000,5000,5000
11,90,5000,5000,25000,5000,5000
12,90,5005,5005,25000,5005,5000
1,91,3600,4700,12000,3500,2400
2,91,3600,3600,12000,2400,2400
3,91,3600,4700,12000,3500,2400
4,91,4700,4700,12000,3500,2400
5,91,4700,4700,12000,3500,2400
6,91,3530,3530,12000,3530,2400
7,91,3600,4700,12000,3500,2400
8,91,4700,4700,12000,3530,2400
9,91,2430,2430,12000,2400,2400
10,91,4700,4700,12000,3500,2400
11,91,3500,3500,12000,3500,2400
12,91,3600,3600,12000,3500,2400
1,92,6400,6400,20000,5200,4000
2,92,6400,6400,20000,5200,4000
3,92,6400,6400,20000,4000,4000
4,92,6400,6400,20000,6400,4000
5,92,6400,6400,20000,6400,4000
6,92,6400,6400,20000,5200,4000
7,92,6400,6400,20000,6400,4000
8,92,6400,6400,20000,5200,4000
9,92,6400,6400,20000,6400,4000
10,92,6400,6400,20000,5200,4000
11,92,6400,6400,20000,6400,4000
12,92,6400,6400,20000,6400,4000
1,93,2400,2400,12000,2400,2400
2,93,2400,2400,12000,2400,2400
3,93,2400,2400,12000,2400,2400
4,93,2400,2400,12000,2400,2400
5,93,2400,2400,12000,2400,2400
6,93,2400,2400,12000,2400,2400
7,93,2400,2400,12000,2400,2400
8,93,2400,2400,12000,2400,2400
9,93,2400,2400,12000,2400,2400
10,93,2400,2400,12000,2400,2400
11,93,2400,2400,12000,2400,2400
12,93,2400,2400,12000,2400,2400
1,94,4140,4140,20000,4140,4140
2,94,4140,4140,20000,4000,4140
3,94,4140,4140,20000,4140,4140
4,94,4140,4140,20000,4140,4140
5,94,4140,4140,20000,4140,4140
6,94,4140,4140,20000,4140,4140
7,94,4140,4140,20000,4140,4140
8,94,4140,4140,20000,4140,4140
9,94,4140,4140,20000,4140,4140
10,94,4140,4140,20000,4140,4140
11,94,4000,4000,20000,4000,4140
12,94,4140,4140,20000,4140,4140
1,95,1200,1200,6000,1200,1200
2,95,1200,1200,6000,1200,1200
3,95,1200,1200,6000,1200,1200
4,95,1200,1200,6000,1200,1200
5,95,1200,1200,6000,1200,1200
6,95,1200,1200,6000,1200,1200
7,95,1200,1200,6000,1200,1200
8,95,1200,1200,6000,1200,1200
9,95,1200,1200,6000,1200,1200
10,95,1200,1200,6000,1200,1200
11,95,1200,1200,6000,1200,1200
12,95,1200,1200,6000,1200,1200
1,96,4000,4075,20000,4225,4000
2,96,4000,4000,20000,4000,4000
3,96,4000,4075,20000,4000,4000
4,96,4075,4075,20000,4225,4000
5,96,4075,4075,20000,4075,4000
6,96,4075,4075,20000,4225,4000
7,96,4000,4075,20000,4000,4000
8,96,4075,4075,20000,4075,4000
9,96,4000,4000,20000,4000,4000
10,96,4075,4075,20000,4225,4000
11,96,4000,4000,20000,4000,4000
12,96,4000,4075,20000,4075,4000
1,97,2200,2200,11000,2200,2200
2,97,2200,2200,11000,2200,2200
3,97,2200,2200,11000,2200,2200
4,97,2200,2200,11000,2200,2200
5,97,2200,2200,11000,2200,2200
6,97,2200,2200,11000,2200,2200
7,97,2200,2200,11000,2200,2200
8,97,3700,3700,11000,3700,2200
9,97,3700,3700,11000,3700,2200
10,97,2200,2200,11000,2200,2200
11,97,2200,2200,11000,2200,2200
12,97,2200,2200,11000,2200,2200
1,98,3100,3100,11000,3100,2200
2,98,3400,3400,11000,3400,2200
3,98,3400,3400,11000,3400,2200
4,98,3400,3400,11000,3400,2200
5,98,3400,3400,11000,3400,2200
6,98,3400,3400,11000,3400,2200
7,98,3400,3400,11000,3400,2200
8,98,3400,3400,11000,3400,2200
9,98,3400,3400,11000,3400,2200
10,98,3400,3400,11000,3400,2200
11,98,3400,3400,11000,3400,2200
12,98,3400,3400,11000,3400,2200
1,99,3500,3630,17500,3630,4500
2,99,3630,3630,17500,3630,4500
3,99,3500,3630,17500,3500,4500
4,99,3630,3630,17500,3630,4500
5,99,4500,4500,17500,4500,4500
6,99,4630,4630,17500,3630,4500
7,99,4500,4500,17500,4500,4500
8,99,4630,4630,17500,4630,4500
9,99,3630,3630,17500,3630,4500
10,99,3630,3630,17500,3630,4500
11,99,3500,3630,17500,3630,4500
12,99,3500,3630,17500,3500,4500
1,100,2750,2750,12000,2750,2400
2,100,2750,2750,12000,2750,2400
3,100,2400,2400,12000,2400,2400
4,100,2400,2400,12000,2400,2400
5,100,2400,2400,12000,2400,2400
6,100,2400,2400,12000,2400,2400
7,100,2400,2400,12000,2400,2400
8,100,2400,2400,12000,2400,2400
9,100,2400,2400,12000,2400,2400
10,100,2400,2400,12000,2400,2400
11,100,2400,2400,12000,2400,2400
12,100,2400,2400,12000,2400,2400
