Month,House,OGSA,Optimised,Preferred
1,92,4050,5050,4000
2,92,5108,5106,4000
3,92,5052,5050,4000
4,92,5108,5106,4000
5,92,5108,5106,4000
6,92,5108,5106,4000
7,92,5050,5050,4000
8,92,5108,5106,4000
9,92,5108,5106,4000
10,92,5108,5106,4000
11,92,5052,5050,4000
12,92,5052,5050,4000
1,93,3830,2540,2400
2,93,3845,2540,2400
3,93,3830,2540,2400
4,93,3845,2540,2400
5,93,3845,2540,2400
6,93,3845,2400,2400
7,93,3830,2540,2400
8,93,3845,2540,2400
9,93,3845,2400,2400
10,93,3845,2400,2400
11,93,3845,2540,2400
12,93,3830,2540,2400
1,94,4300,4200,2200
2,94,4235,4300,2200
3,94,4335,4200,2200
4,94,4335,4300,2200
5,94,4335,4300,2200
6,94,4335,4300,2200
7,94,4300,4200,2200
8,94,4335,4300,2200
9,94,4335,4300,2200
10,94,4335,4300,2200
11,94,4335,4200,2200
12,94,4335,4200,2200
1,95,3662,2162,3500
2,95,3662,2162,3500
3,95,3662,2162,3500
4,95,3662,2162,3500
5,95,3662,2162,3500
6,95,3662,2162,3500
7,95,3662,2162,3500
8,95,3662,2162,3500
9,95,3662,2162,3500
10,95,3662,2162,3500
11,95,3662,2162,3500
12,95,3662,2162,3500
1,96,2573,2400,2493
2,96,2693,2400,2493
3,96,2573,2400,2493
4,96,2693,2400,2493
5,96,2693,2400,2493
6,96,2693,2400,2493
7,96,2573,2400,2493
8,96,2693,2400,2493
9,96,2693,2400,2493
10,96,2693,2400,2493
11,96,2573,2400,2493
12,96,2693,2400,2493
1,97,3900,3350,2100
2,97,5150,3350,2100
3,97,4550,3350,2100
4,97,5150,3350,2100
5,97,5150,3350,2100
6,97,5150,3350,2100
7,97,5150,3350,2100
8,97,5150,3350,2100
9,97,5150,3350,2100
10,97,5150,3350,2100
11,97,3950,3350,2100
12,97,3950,3350,2100
1,98,3740,4840,2400
2,98,4840,4840,2400
3,98,3755,4840,2400
4,98,4855,4840,2400
5,98,3755,4840,2400
6,98,3755,4840,2400
7,98,3655,4840,2400
8,98,3755,4840,2400
9,98,4855,4840,2400
10,98,4855,4840,2400
11,98,3740,4840,2400
12,98,2540,4840,2400
1,99,6205,7400,5000
2,99,7555,7400,5000
3,99,7555,7400,5000
4,99,7555,7400,5000
5,99,8755,7400,5000
6,99,8755,7400,5000
7,99,7555,7400,5000
8,99,7555,7400,5000
9,99,8755,7400,5000
10,99,6355,7400,5000
11,99,6355,7400,5000
12,99,5155,7400,5000
1,100,2493,2503,2400
2,100,4053,3910,2400
3,100,2503,2503,2400
4,100,4053,3910,2400
5,100,4053,3910,2400
6,100,4053,3910,2400
7,100,2553,2503,2400
8,100,4053,3910,2400
9,100,4053,3910,2400
10,100,4053,3910,2400
11,100,4053,2503,2400
12,100,4053,2503,2400
