Month,House,OGSA,Optimised,Preferred
2,93,4002,4002,2700
3,93,3702,3702,2700
4,93,3702,3702,2700
5,93,3702,3702,2700
6,93,3702,3702,2700
7,93,3702,3702,2700
8,93,3702,3702,2700
9,93,3702,3702,2700
10,93,3702,3702,2700
11,93,3702,3702,2700
12,93,3702,3702,2700
1,94,2400,2400,2400
2,94,2400,2400,2400
3,94,2400,2400,2400
4,94,2400,2400,2400
5,94,2400,2400,2400
6,94,2400,2400,2400
7,94,2400,2400,2400
8,94,2400,2400,2400
9,94,2400,2400,2400
10,94,2400,2400,2400
11,94,2400,2400,2400
12,94,2400,2400,2400
1,95,2493,2493,2400
2,95,3030,2493,2400
3,95,2493,2493,2400
4,95,2493,2493,2400
5,95,2493,2493,2400
6,95,2493,2493,2400
7,95,2623,2493,2400
8,95,2493,2493,2400
9,95,2493,2493,2400
10,95,2493,2493,2400
11,95,2993,2493,2400
12,95,2493,2493,2400
1,96,2400,4830,2400
2,96,4600,4830,2400
3,96,4830,4830,2400
4,96,2400,4830,2400
5,96,4600,4830,2400
6,96,4830,4830,2400
7,96,4600,4830,2400
8,96,4830,4830,2400
9,96,4600,4830,2400
10,96,4600,4830,2400
11,96,4600,4830,2400
12,96,4600,4830,2400
1,97,4660,4668,3500
2,97,4668,4668,3500
3,97,4668,4668,3500
4,97,4668,4668,3500
5,97,4668,4668,3500
6,97,4668,4600,3500
7,97,4668,4668,3500
8,97,4668,4668,3500
9,97,4668,4468,3500
10,97,4668,4600,3500
11,97,4668,4668,3500
12,97,4668,4668,3500
1,98,1200,1483,1200
2,98,1483,1483,1200
3,98,1408,1483,1200
4,98,1483,1483,1200
5,98,1483,1483,1200
6,98,1483,1483,1200
7,98,1425,1483,1200
8,98,1483,1483,1200
9,98,1483,1483,1200
10,98,1483,1483,1200
11,98,1408,1483,1200
12,98,1427,1483,1200
1,99,2400,4500,2400
2,99,2500,4500,2400
3,99,2620,4500,2400
4,99,4500,4500,2400
5,99,4500,4500,2400
6,99,4500,4500,2400
7,99,2520,4500,2400
8,99,2620,4500,2400
9,99,4500,4500,2400
10,99,4500,4500,2400
11,99,2500,4500,2400
12,99,4400,4500,2400
1,100,4750,6400,4700
2,100,6450,6400,4700
3,100,6450,6400,4700
4,100,6400,6400,4700
5,100,6400,6400,4700
6,100,6400,6400,4700
7,100,5750,6400,4700
8,100,6400,6400,4700
9,100,6400,5450,4700
10,100,6400,6400,4700
11,100,5700,6400,4700
12,100,5450,6400,4700
