Month,House,OGSA,Optimised,Preferred
4,93,3450,2250,1200
5,93,3570,2250,1200
6,93,3450,2900,1200
7,93,2470,2250,1200
8,93,3570,2250,1200
9,93,3570,2250,1200
10,93,3450,2900,1200
11,93,3450,2250,1200
12,93,3570,2250,1200
1,94,7350,7245,6000
2,94,8045,7245,6000
3,94,6845,7245,6000
4,94,8045,7245,6000
5,94,8045,7245,6000
6,94,8045,7245,6000
7,94,7395,7245,6000
8,94,8045,7245,6000
9,94,7895,6000,6000
10,94,8045,7245,6000
11,94,8045,7245,6000
12,94,8045,7245,6000
1,95,2545,2245,1245
2,95,2617,2245,1245
3,95,1617,2245,1245
4,95,2617,2245,1245
5,95,2617,2245,1245
6,95,2617,2245,1245
7,95,2545,2245,1245
8,95,2617,2245,1245
9,95,2617,2245,1245
10,95,2617,2245,1245
11,95,1500,2245,1245
12,95,2500,2245,1245
1,96,6052,7050,6000
2,96,7052,7050,6000
3,96,7050,7050,6000
4,96,7702,7050,6000
5,96,7650,7050,6000
6,96,7052,7000,6000
7,96,6702,7050,6000
8,96,7052,7050,6000
9,96,7702,7000,6000
10,96,7702,7000,6000
11,96,7702,7050,6000
12,96,7052,7050,6000
1,97,2514,2706,2300
2,97,2706,2706,2300
3,97,2706,2706,2300
4,97,2706,2706,2300
5,97,2706,2706,2300
6,97,2706,2706,2300
7,97,2702,2706,2300
8,97,2706,2706,2300
9,97,2706,2706,2300
10,97,2706,2706,2300
11,97,2706,2706,2300
12,97,2702,2706,2300
1,98,6835,6950,4400
2,98,6985,6950,4400
3,98,6985,6950,4400
4,98,6985,6950,4400
5,98,6985,6950,4400
6,98,6950,6950,4400
7,98,6950,6950,4400
8,98,6985,6950,4400
9,98,6985,6950,4400
10,98,6985,6950,4400
11,98,6950,6950,4400
12,98,6950,6950,4400
1,99,12450,10450,6000
2,99,12450,10450,6000
3,99,12450,10450,6000
4,99,12450,10450,6000
5,99,12450,10450,6000
6,99,12450,6450,6000
7,99,12450,10450,6000
8,99,12450,10450,6000
9,99,12450,6450,6000
10,99,12450,6450,6000
11,99,12450,10450,6000
12,99,12450,10450,6000
1,100,6718,6706,6550
2,100,6774,6706,6550
3,100,6774,6706,6550
4,100,6774,6706,6550
5,100,6774,6706,6550
6,100,6774,6706,6550
7,100,6774,6706,6550
8,100,6774,6706,6550
9,100,6774,6706,6550
10,100,6774,6706,6550
11,100,6718,6706,6550
12,100,6774,6706,6550
