Month,House,Gecode,Gurobi,Limit,OGSA,Preferred
4,64,6000,6000,30000,6000,6000
5,64,6000,6000,30000,6000,6000
6,64,6000,6000,30000,6000,6000
7,64,6000,6000,30000,6000,6000
8,64,6000,6000,30000,6000,6000
9,64,6000,6000,30000,6000,6000
10,64,6000,6000,30000,6000,6000
11,64,6000,6000,30000,6000,6000
12,64,6000,6000,30000,6000,6000
1,65,5000,5000,25000,5000,5005
2,65,5000,5000,25000,5000,5005
3,65,5000,5000,25000,5000,5005
4,65,5000,5000,25000,5000,5005
5,65,5000,5000,25000,5000,5005
6,65,5000,5000,25000,5000,5005
7,65,5000,5000,25000,5000,5005
8,65,5000,5000,25000,5000,5005
9,65,5000,5000,25000,5000,5005
10,65,5000,5000,25000,5000,5005
11,65,5000,5000,25000,5000,5005
12,65,5000,5000,25000,5000,5005
1,66,2400,2400,12000,2400,2400
2,66,2400,2400,12000,2400,2400
3,66,2400,2400,12000,2400,2400
4,66,2400,2400,12000,2400,2400
5,66,2400,2400,12000,2400,2400
6,66,2400,2400,12000,2400,2400
7,66,2400,2400,12000,2400,2400
8,66,2400,2400,12000,2400,2400
9,66,2400,2400,12000,2400,2400
10,66,2400,2400,12000,2400,2400
11,66,4050,4050,12000,4050,2400
12,66,2400,2400,12000,2400,2400
1,67,2435,2400,12000,2400,2435
2,67,2435,2435,12000,2435,2435
3,67,2435,2400,12000,2435,2435
4,67,2435,2400,12000,2400,2435
5,67,2435,2435,12000,2435,2435
6,67,2435,2400,12000,2435,2435
7,67,2435,2435,12000,2435,2435
8,67,2435,2400,12000,2400,2435
9,67,2400,2400,12000,2400,2435
10,67,2435,2435,12000,2435,2435
11,67,2435,2435,12000,2435,2435
12,67,2435,2400,12000,2400,2435
1,68,2000,2000,10000,2000,2000
2,68,2000,2000,10000,2000,2000
3,68,2000,2000,10000,2000,2000
4,68,2000,2000,10000,2000,2000
5,68,2000,2000,10000,2000,2000
6,68,2000,2000,10000,2000,2000
7,68,2000,2000,10000,2000,2000
8,68,2000,2000,10000,2000,2000
9,68,2000,2000,10000,2000,2000
10,68,2000,2000,10000,2000,2000
11,68,2000,2000,10000,2000,2000
12,68,2000,2000,10000,2000,2000
1,69,1320,2400,6000,1230,1320
2,69,2400,2400,6000,1200,1320
3,69,1200,1200,6000,1200,1320
4,69,2400,2400,6000,1200,1320
5,69,2400,2400,6000,1200,1320
6,69,2430,2430,6000,1230,1320
7,69,2400,2400,6000,1200,1320
8,69,2430,2430,6000,1200,1320
9,69,1230,1230,6000,1230,1320
10,69,1230,1230,6000,1230,1320
11,69,1200,1200,6000,1200,1320
12,69,1500,1500,6000,1200,1320
1,70,6000,6000,30000,6000,6000
2,70,6000,6000,30000,6000,6000
3,70,6000,6000,30000,6000,6000
4,70,6000,6000,30000,6000,6000
5,70,6000,6000,30000,6000,6000
6,70,6000,6000,30000,6000,6000
7,70,6000,6000,30000,6000,6000
8,70,6000,6000,30000,6000,6000
9,70,6000,6000,30000,6000,6000
10,70,12000,12000,30000,12000,6000
11,70,6000,6000,30000,6000,6000
12,70,6000,6000,30000,6000,6000
1,71,4000,4000,20000,4000,4000
2,71,4000,4000,20000,4000,4000
3,71,4000,4000,20000,4000,4000
4,71,4000,4000,20000,4000,4000
5,71,4000,4000,20000,4000,4000
6,71,4000,4000,20000,4000,4000
7,71,4000,4000,20000,4000,4000
8,71,4000,4000,20000,4000,4000
9,71,4000,4000,20000,4000,4000
10,71,4000,4000,20000,4000,4000
11,71,4000,4000,20000,4000,4000
12,71,4000,4000,20000,4000,4000
1,72,2400,2400,12000,2400,2400
2,72,2400,2400,12000,2400,2400
3,72,2400,2400,12000,2400,2400
4,72,2400,2400,12000,2400,2400
5,72,2400,2400,12000,2400,2400
6,72,2400,2400,12000,2400,2400
7,72,2400,2400,12000,2400,2400
8,72,2400,2400,12000,2400,2400
9,72,2400,2400,12000,2400,2400
10,72,2400,2400,12000,2400,2400
11,72,2400,2400,12000,2400,2400
12,72,2962,2962,12000,2962,2400
1,73,2000,2000,10000,2000,2000
2,73,2000,2000,10000,2000,2000
3,73,2000,2000,10000,2000,2000
4,73,2000,2000,10000,2000,2000
5,73,2000,2000,10000,2000,2000
6,73,2000,2000,10000,2000,2000
7,73,2000,2000,10000,2000,2000
8,73,2000,2000,10000,2000,2000
9,73,2000,2000,10000,2000,2000
10,73,2000,2000,10000,2000,2000
11,73,2000,2000,10000,2000,2000
12,73,2000,2000,10000,2000,2000
1,74,6000,6000,30000,6000,6000
2,74,6000,6000,30000,6000,6000
3,74,6000,6000,30000,6000,6000
4,74,6000,6000,30000,6000,6000
5,74,6000,6000,30000,6000,6000
6,74,6000,6000,30000,6000,6000
7,74,6000,6000,30000,6000,6000
8,74,6000,6000,30000,6000,6000
9,74,6000,6000,30000,6000,6000
10,74,6000,6000,30000,6000,6000
11,74,6000,6000,30000,6000,6000
12,74,6000,6000,30000,6000,6000
1,75,5000,5000,25000,5000,5000
2,75,5000,5000,25000,5000,5000
3,75,5000,5000,25000,5000,5000
4,75,5000,5000,25000,5000,5000
5,75,6200,6200,25000,5000,5000
6,75,6200,6200,25000,5000,5000
7,75,6200,6200,25000,5000,5000
8,75,6200,6200,25000,5000,5000
9,75,5000,5000,25000,5000,5000
10,75,5000,5000,25000,5000,5000
11,75,5000,5000,25000,5000,5000
12,75,8600,8600,25000,7400,5000
1,76,2300,2300,6000,2300,2300
2,76,1200,1200,6000,1200,2300
3,76,2300,2300,6000,2300,2300
4,76,1200,1200,6000,1200,2300
5,76,1200,1200,6000,1200,2300
6,76,1200,1200,6000,1200,2300
7,76,1200,1200,6000,1200,2300
8,76,1201,1201,6000,1201,2300
9,76,2300,2300,6000,2300,2300
10,76,2300,2300,6000,2300,2300
11,76,2300,2300,6000,2300,2300
12,76,2300,2301,6000,2300,2300
1,77,2300,2338,11500,2338,2300
2,77,2300,2300,11500,2338,2300
3,77,2950,2950,11500,2950,2300
4,77,2300,2338,11500,2338,2300
5,77,2950,2950,11500,2338,2300
6,77,2338,2338,11500,2338,2300
7,77,2950,2950,11500,2300,2300
8,77,2950,2950,11500,2950,2300
9,77,2950,2988,11500,2988,2300
10,77,2950,2988,11500,2988,2300
11,77,2300,2300,11500,2300,2300
12,77,2300,2338,11500,2300,2300
1,78,2400,2400,12000,2400,2400
2,78,2400,2400,12000,2400,2400
3,78,2400,2400,12000,2400,2400
4,78,2400,2400,12000,2400,2400
5,78,2400,2400,12000,2400,2400
6,78,2400,2400,12000,2400,2400
7,78,2400,2400,12000,2400,2400
8,78,2400,2400,12000,2400,2400
9,78,2400,2400,12000,2400,2400
10,78,3400,3400,12000,3400,2400
11,78,2400,2400,12000,2400,2400
12,78,2400,2400,12000,2400,2400
1,79,1000,1000,5000,1038,1000
2,79,1000,1000,5000,1038,1000
3,79,1000,1000,5000,1038,1000
4,79,1000,1000,5000,1000,1000
5,79,1000,1000,5000,1038,1000
6,79,1000,1000,5000,1000,1000
7,79,1000,1000,5000,1000,1000
8,79,1000,1000,5000,1000,1000
9,79,1000,1000,5000,1000,1000
10,79,1000,1000,5000,1000,1000
11,79,1000,1000,5000,1000,1000
12,79,1000,1000,5000,1038,1000
1,80,2400,2400,12000,2400,2400
2,80,4800,4800,12000,4800,2400
3,80,2400,2400,12000,2400,2400
4,80,4800,4800,12000,4800,2400
5,80,4800,4800,12000,4800,2400
6,80,4800,4800,12000,4800,2400
7,80,4800,4800,12000,4800,2400
8,80,4800,4800,12000,4800,2400
9,80,4800,4800,12000,4800,2400
10,80,4800,4800,12000,4800,2400
11,80,4800,4800,12000,4800,2400
12,80,4800,4800,12000,4800,2400
1,81,2900,2900,12000,2900,2905
2,81,4800,4800,12000,4800,2905
3,81,2900,2900,12000,2900,2905
4,81,2900,2900,12000,2900,2905
5,81,2900,2900,12000,2900,2905
6,81,2900,2900,12000,2900,2905
7,81,2900,2900,12000,2900,2905
8,81,5300,5300,12000,5300,2905
9,81,2900,2900,12000,2900,2905
10,81,2400,2400,12000,2400,2905
11,81,2900,2900,12000,2900,2905
12,81,4800,4800,12000,4800,2905
1,82,8600,8600,25000,8600,5000
2,82,5000,5000,25000,5000,5000
3,82,5000,5000,25000,5000,5000
4,82,5000,5000,25000,5000,5000
5,82,6200,6200,25000,6200,5000
6,82,5000,5000,25000,5000,5000
7,82,5000,5000,25000,5000,5000
8,82,5000,5000,25000,5000,5000
9,82,5000,5000,25000,5000,5000
10,82,5000,5000,25000,5000,5000
11,82,5000,5000,25000,5000,5000
12,82,6200,6200,25000,6200,5000
1,83,1200,1200,6000,1200,1200
2,83,1200,1200,6000,1200,1200
3,83,1200,1200,6000,1200,1200
4,83,1200,1200,6000,1200,1200
5,83,1900,1900,6000,1900,1200
6,83,1900,1900,6000,1900,1200
7,83,1900,1900,6000,1900,1200
8,83,1900,1900,6000,1900,1200
9,83,1200,1200,6000,1200,1200
10,83,2300,2300,6000,1900,1200
11,83,1200,1200,6000,1200,1200
12,83,1200,1200,6000,1200,1200
1,84,4000,4000,20000,4000,4000
2,84,4000,4000,20000,4000,4000
3,84,4000,4000,20000,4000,4000
4,84,4000,4000,20000,4000,4000
5,84,4000,4000,20000,4000,4000
6,84,4000,4000,20000,4000,4000
7,84,4000,4000,20000,4000,4000
8,84,4000,4000,20000,4000,4000
9,84,4000,4000,20000,4000,4000
10,84,4000,4000,20000,4000,4000
11,84,4000,4000,20000,4000,4000
12,84,4000,4000,20000,4000,4000
1,85,7200,7200,25000,5000,5000
2,85,5000,5000,25000,5000,5000
3,85,5000,5000,25000,5000,5000
4,85,7200,7200,25000,7200,5000
5,85,7200,7200,25000,7200,5000
6,85,5000,5000,25000,5000,5000
7,85,7200,7200,25000,7200,5000
8,85,5000,5000,25000,5000,5000
9,85,7200,7200,25000,7200,5000
10,85,5000,5000,25000,7200,5000
11,85,5000,5000,25000,5000,5000
12,85,7200,7200,25000,7200,5000
1,86,1100,1100,5500,1100,1190
2,86,1100,1100,5500,1100,1190
3,86,1180,1180,5500,1180,1190
4,86,1190,1190,5500,1190,1190
5,86,1190,1190,5500,1190,1190
6,86,1100,1100,5500,1100,1190
7,86,1190,1190,5500,1190,1190
8,86,1190,1190,5500,1190,1190
9,86,1100,1100,5500,1100,1190
10,86,1190,1190,5500,1190,1190
11,86,1180,1180,5500,1180,1190
12,86,1100,1100,5500,1100,1190
1,87,2468,2468,12000,2468,2400
2,87,2400,2400,12000,2400,2400
3,87,2400,2400,12000,2400,2400
4,87,2400,2400,12000,2400,2400
5,87,2400,2400,12000,2400,2400
6,87,2400,2400,12000,2400,2400
7,87,2400,2400,12000,2400,2400
8,87,2400,2400,12000,2400,2400
9,87,2400,2400,12000,2400,2400
10,87,2400,2400,12000,2400,2400
11,87,2400,2400,12000,2400,2400
12,87,2400,2400,12000,2400,2400
1,88,1700,1700,8500,1700,1700
2,88,1700,1700,8500,1700,1700
3,88,1700,1700,8500,1700,1700
4,88,1700,1700,8500,1700,1700
5,88,1700,1700,8500,1700,1700
6,88,1750,1750,8500,1750,1700
7,88,1700,1700,8500,1700,1700
8,88,1700,1700,8500,1700,1700
9,88,1700,1700,8500,1700,1700
10,88,1875,1875,8500,1875,1700
11,88,1750,1750,8500,1750,1700
12,88,1700,1700,8500,1700,1700
1,89,4200,2200,11000,4200,2200
2,89,4200,4200,11000,4200,2200
3,89,4200,4200,11000,4200,2200
4,89,4200,4200,11000,4200,2200
5,89,4200,4200,11000,4200,2200
6,89,4200,4200,11000,4200,2200
7,89,4200,4200,11000,4200,2200
8,89,4200,4200,11000,4200,2200
9,89,4200,4200,11000,4200,2200
10,89,4200,4200,11000,4200,2200
11,89,4200,4200,11000,4200,2200
12,89,4200,4200,11000,4200,2200
1,90,900,900,4500,900,900
2,90,900,900,4500,900,900
3,90,900,900,4500,900,900
4,90,900,900,4500,900,900
5,90,900,900,4500,900,900
6,90,900,900,4500,900,900
7,90,900,900,4500,900,900
8,90,900,900,4500,900,900
9,90,900,900,4500,900,900
10,90,900,900,4500,900,900
11,90,900,900,4500,900,900
12,90,900,900,4500,900,900
1,91,2402,2402,12000,2402,2400
2,91,2400,2400,12000,2400,2400
3,91,2400,2400,12000,2400,2400
4,91,2400,2400,12000,2400,2400
5,91,2400,2400,12000,2400,2400
6,91,3000,3000,12000,3000,2400
7,91,2400,2400,12000,2400,2400
8,91,2400,2400,12000,2400,2400
9,91,2400,2400,12000,2400,2400
10,91,2400,2400,12000,2400,2400
11,91,2400,2400,12000,2400,2400
12,91,2400,2400,12000,2400,2400
1,92,6000,11015,30000,6015,6000
2,92,6000,6000,30000,6000,6000
3,92,6000,6000,30000,6000,6000
4,92,6000,6015,30000,6015,6000
5,92,6015,6015,30000,6015,6000
6,92,11015,11015,30000,11015,6000
7,92,6000,6000,30000,6000,6000
8,92,6015,11015,30000,11015,6000
9,92,11015,6015,30000,11015,6000
10,92,11015,11015,30000,11015,6000
11,92,6000,6000,30000,6000,6000
12,92,6000,6000,30000,6000,6000
1,93,2410,2410,12000,2410,2400
2,93,3600,3600,12000,3600,2400
3,93,2400,2400,12000,2400,2400
4,93,3602,3602,12000,3602,2400
5,93,4802,4802,12000,4802,2400
6,93,3602,3602,12000,3602,2400
7,93,3602,3602,12000,3602,2400
8,93,4802,4802,12000,4802,2400
9,93,3602,3602,12000,3602,2400
10,93,4800,4800,12000,4800,2400
11,93,4800,4800,12000,4800,2400
12,93,3602,3602,12000,3602,2400
1,94,2500,2500,6000,2500,1200
2,94,1800,1800,6000,1800,1200
3,94,1900,1900,6000,1900,1200
4,94,2500,2500,6000,2500,1200
5,94,1200,1200,6000,1200,1200
6,94,1200,1200,6000,1200,1200
7,94,1900,1900,6000,1900,1200
8,94,1200,1200,6000,1200,1200
9,94,1800,1800,6000,1800,1200
10,94,2500,2500,6000,2500,1200
11,94,1900,1900,6000,1900,1200
12,94,2500,2500,6000,2500,1200
1,95,1320,1320,6000,1320,1200
2,95,1320,1320,6000,1320,1200
3,95,1200,1200,6000,1200,1200
4,95,1200,1200,6000,1200,1200
5,95,1200,1200,6000,1200,1200
6,95,2200,2200,6000,2200,1200
7,95,1200,1200,6000,1200,1200
8,95,1200,1200,6000,1200,1200
9,95,1200,1200,6000,1200,1200
10,95,1200,1200,6000,1200,1200
11,95,1200,1200,6000,1200,1200
12,95,1200,1200,6000,1200,1200
1,96,6000,6000,30000,6000,6000
2,96,6090,6090,30000,6090,6000
3,96,6000,6000,30000,6000,6000
4,96,6000,6000,30000,6000,6000
5,96,6000,6000,30000,6000,6000
6,96,6000,6000,30000,6000,6000
7,96,6000,6000,30000,6000,6000
8,96,6000,6000,30000,6000,6000
9,96,6000,6000,30000,6000,6000
10,96,6000,6000,30000,6000,6000
11,96,6090,6090,30000,6090,6000
12,96,6000,6000,30000,6000,6000
1,97,4000,4000,20000,4000,4130
2,97,6200,6200,20000,4000,4130
3,97,4000,4000,20000,4000,4130
4,97,4000,4000,20000,6200,4130
5,97,6200,6200,20000,6200,4130
6,97,6200,6200,20000,6200,4130
7,97,4000,4000,20000,6200,4130
8,97,6200,6200,20000,6200,4130
9,97,6200,6200,20000,4000,4130
10,97,6200,6200,20000,4000,4130
11,97,4000,4000,20000,4000,4130
12,97,4000,4000,20000,4000,4130
1,98,1200,1200,6000,1200,1200
2,98,1200,1200,6000,1200,1200
3,98,1200,1200,6000,1200,1200
4,98,1200,1200,6000,1200,1200
5,98,1200,1200,6000,1200,1200
6,98,1200,1200,6000,1200,1200
7,98,1200,1200,6000,1200,1200
8,98,1200,1200,6000,1200,1200
9,98,1200,1200,6000,1200,1200
10,98,1200,1200,6000,1200,1200
11,98,1200,1200,6000,1200,1200
12,98,1200,1200,6000,1200,1200
1,99,7420,7420,25000,7420,5000
2,99,5900,5900,25000,5900,5000
3,99,7420,7420,25000,7420,5000
4,99,7420,7420,25000,7420,5000
5,99,8320,8320,25000,8320,5000
6,99,8320,8320,25000,8320,5000
7,99,8320,8320,25000,8320,5000
8,99,8320,8320,25000,8320,5000
9,99,7420,7420,25000,7420,5000
10,99,8320,8320,25000,8320,5000
11,99,8300,8300,25000,8300,5000
12,99,7420,7420,25000,7420,5000
1,100,6600,6000,30000,6000,6000
2,100,6600,6000,30000,6000,6000
3,100,6600,6000,30000,6000,6000
4,100,6600,6000,30000,6600,6000
5,100,6600,6000,30000,6000,6000
6,100,6600,6000,30000,6000,6000
7,100,6600,6000,30000,6000,6000
8,100,6600,6000,30000,6000,6000
9,100,6600,6000,30000,6000,6000
10,100,6600,6000,30000,6000,6000
11,100,6600,6000,30000,6000,6000
12,100,6600,6000,30000,6600,6000
