Month,House,Gecode,Limit,OGSA,Preferred
10,74,3350,11500,3350,3500
11,74,2300,11500,2300,3500
12,74,3350,11500,3350,3500
1,75,2445,12000,2445,3000
2,75,2445,12000,2445,3000
3,75,3000,12000,3000,3000
4,75,2400,12000,2400,3000
5,75,2400,12000,2400,3000
6,75,2400,12000,2400,3000
7,75,2400,12000,2400,3000
8,75,3000,12000,3000,3000
9,75,3000,12000,2400,3000
10,75,2445,12000,2445,3000
11,75,2445,12000,2445,3000
12,75,2445,12000,2445,3000
1,76,1000,5000,1000,1000
2,76,1000,5000,1000,1000
3,76,1000,5000,1000,1000
4,76,1000,5000,1000,1000
5,76,1000,5000,1000,1000
6,76,1000,5000,1000,1000
7,76,1000,5000,1000,1000
8,76,1000,5000,1000,1000
9,76,1000,5000,1000,1000
10,76,1000,5000,1000,1000
11,76,1000,5000,1000,1000
12,76,1000,5000,1000,1000
1,77,2200,11000,2200,2200
2,77,2200,11000,2200,2200
3,77,2200,11000,2200,2200
4,77,2200,11000,2200,2200
5,77,2200,11000,2200,2200
6,77,2200,11000,2200,2200
7,77,2200,11000,2200,2200
8,77,2200,11000,2200,2200
9,77,2200,11000,2200,2200
10,77,2200,11000,2200,2200
11,77,2200,11000,2200,2200
12,77,2200,11000,2200,2200
1,78,600,3000,600,600
2,78,600,3000,600,600
3,78,600,3000,600,600
4,78,600,3000,600,600
5,78,600,3000,600,600
6,78,600,3000,600,600
7,78,600,3000,600,600
8,78,700,3000,700,600
9,78,600,3000,600,600
10,78,600,3000,600,600
11,78,600,3000,600,600
12,78,600,3000,600,600
1,79,600,3000,600,600
2,79,600,3000,600,600
3,79,600,3000,600,600
4,79,600,3000,600,600
5,79,600,3000,600,600
6,79,600,3000,600,600
7,79,600,3000,600,600
8,79,600,3000,600,600
9,79,600,3000,600,600
10,79,600,3000,600,600
11,79,600,3000,600,600
12,79,600,3000,600,600
1,80,1200,6000,1200,1200
2,80,1200,6000,1200,1200
3,80,1200,6000,1200,1200
4,80,1200,6000,1200,1200
5,80,1200,6000,1200,1200
6,80,1200,6000,1200,1200
7,80,1200,6000,1200,1200
8,80,1200,6000,1200,1200
9,80,1200,6000,1200,1200
10,80,1200,6000,1200,1200
11,80,1200,6000,1200,1200
12,80,1200,6000,1200,1200
1,81,140,700,140,140
2,81,140,700,140,140
3,81,140,700,140,140
4,81,140,700,140,140
5,81,140,700,140,140
6,81,140,700,140,140
7,81,140,700,140,140
8,81,140,700,140,140
9,81,140,700,140,140
10,81,140,700,140,140
11,81,140,700,140,140
12,81,140,700,140,140
1,82,1200,6000,1200,1200
2,82,1200,6000,1200,1200
3,82,1200,6000,1200,1200
4,82,1200,6000,1200,1200
5,82,1200,6000,1200,1200
6,82,1200,6000,1200,1200
7,82,1200,6000,1200,1200
8,82,1200,6000,1200,1200
9,82,1200,6000,1200,1200
10,82,1200,6000,1200,1200
11,82,1200,6000,1200,1200
12,82,1200,6000,1200,1200
1,83,3300,10500,3300,2100
2,83,3300,10500,3300,2100
3,83,3420,10500,3420,2100
4,83,3420,10500,3420,2100
5,83,3420,10500,3300,2100
6,83,3420,10500,3420,2100
7,83,3420,10500,3420,2100
8,83,3420,10500,3420,2100
9,83,3420,10500,3420,2100
10,83,3420,10500,3300,2100
11,83,3300,10500,2120,2100
12,83,2220,10500,2100,2100
1,84,2200,11000,2200,2200
2,84,2200,11000,2200,2200
3,84,2200,11000,2200,2200
4,84,2300,11000,2300,2200
5,84,2300,11000,2300,2200
6,84,2300,11000,2300,2200
7,84,2200,11000,2300,2200
8,84,2300,11000,2300,2200
9,84,2300,11000,2300,2200
10,84,2300,11000,2300,2200
11,84,2200,11000,2200,2200
12,84,2200,11000,2200,2200
1,85,6000,30000,6000,6000
2,85,6072,30000,6072,6000
3,85,6000,30000,6000,6000
4,85,6000,30000,6000,6000
5,85,6000,30000,6000,6000
6,85,6000,30000,6000,6000
7,85,6000,30000,6000,6000
8,85,8400,30000,8400,6000
9,85,6072,30000,8400,6000
10,85,6000,30000,6000,6000
11,85,6000,30000,6000,6000
12,85,6000,30000,6000,6000
1,86,8500,25000,8500,5000
2,86,8500,25000,5000,5000
3,86,5000,25000,8500,5000
4,86,8500,25000,8500,5000
5,86,8500,25000,5000,5000
6,86,8500,25000,5000,5000
7,86,5000,25000,8500,5000
8,86,8500,25000,8500,5000
9,86,8500,25000,5000,5000
10,86,8500,25000,5000,5000
11,86,5000,25000,8500,5000
12,86,8500,25000,8500,5000
1,87,6550,30000,6550,6000
2,87,6550,30000,6550,6000
3,87,6550,30000,6550,6000
4,87,6550,30000,6550,6000
5,87,6550,30000,6550,6000
6,87,6000,30000,6000,6000
7,87,6000,30000,6000,6000
8,87,6550,30000,6550,6000
9,87,6550,30000,6550,6000
10,87,6550,30000,6550,6000
11,87,6550,30000,6550,6000
12,87,6550,30000,6550,6000
1,88,4000,20000,4000,4000
2,88,5200,20000,5200,4000
3,88,4000,20000,4000,4000
4,88,4000,20000,4000,4000
5,88,4000,20000,4000,4000
6,88,4000,20000,4000,4000
7,88,6000,20000,6000,4000
8,88,6000,20000,6000,4000
9,88,5200,20000,5200,4000
10,88,4000,20000,4000,4000
11,88,4000,20000,4000,4000
12,88,4000,20000,4000,4000
1,89,3400,12000,3400,2400
2,89,3400,12000,3400,2400
3,89,3400,12000,3400,2400
4,89,3400,12000,3400,2400
5,89,2700,12000,2700,2400
6,89,3600,12000,3600,2400
7,89,2700,12000,2700,2400
8,89,3600,12000,3600,2400
9,89,3400,12000,3400,2400
10,89,3400,12000,3400,2400
11,89,2600,12000,2600,2400
12,89,2600,12000,2600,2400
1,90,650,3250,650,650
2,90,650,3250,650,650
3,90,650,3250,650,650
4,90,650,3250,650,650
5,90,650,3250,650,650
6,90,650,3250,650,650
7,90,650,3250,650,650
8,90,650,3250,650,650
9,90,650,3250,650,650
10,90,650,3250,650,650
11,90,655,3250,655,650
12,90,650,3250,650,650
1,91,1200,6000,1200,1200
2,91,1200,6000,1200,1200
3,91,1200,6000,1200,1200
4,91,1200,6000,1200,1200
5,91,1200,6000,1200,1200
6,91,1215,6000,1215,1200
7,91,1200,6000,1200,1200
8,91,1200,6000,1200,1200
9,91,1200,6000,1200,1200
10,91,1250,6000,1200,1200
11,91,1200,6000,1200,1200
12,91,1200,6000,1200,1200
1,92,1700,8500,1700,1700
2,92,1700,8500,1700,1700
3,92,1700,8500,1700,1700
4,92,1700,8500,1700,1700
5,92,1700,8500,1700,1700
6,92,1700,8500,1700,1700
7,92,1700,8500,1700,1700
8,92,1700,8500,1700,1700
9,92,1700,8500,1700,1700
10,92,2100,8500,2100,1700
11,92,1700,8500,1700,1700
12,92,1700,8500,1700,1700
1,93,550,2750,550,550
2,93,550,2750,550,550
3,93,550,2750,550,550
4,93,550,2750,550,550
5,93,550,2750,550,550
6,93,550,2750,550,550
7,93,550,2750,550,550
8,93,550,2750,550,550
9,93,550,2750,550,550
10,93,550,2750,550,550
11,93,550,2750,550,550
12,93,550,2750,550,550
1,94,1200,6000,1200,1200
2,94,1200,6000,1200,1200
3,94,1200,6000,1200,1200
4,94,1200,6000,1200,1200
5,94,1200,6000,1200,1200
6,94,1200,6000,1200,1200
7,94,1200,6000,1200,1200
8,94,1200,6000,1200,1200
9,94,1200,6000,1200,1200
10,94,1200,6000,1200,1200
11,94,1200,6000,1200,1200
12,94,1200,6000,1200,1200
1,95,6000,30000,6000,6000
2,95,6000,30000,6000,6000
3,95,6000,30000,6000,6000
4,95,6000,30000,6000,6000
5,95,6000,30000,6000,6000
6,95,6000,30000,6000,6000
7,95,6000,30000,6000,6000
8,95,6000,30000,6000,6000
9,95,6000,30000,6000,6000
10,95,6000,30000,6000,6000
11,95,6000,30000,6000,6000
12,95,6000,30000,6000,6000
1,96,80,400,80,80
2,96,80,400,80,80
3,96,80,400,80,80
4,96,80,400,80,80
5,96,80,400,80,80
6,96,80,400,80,80
7,96,80,400,80,80
8,96,80,400,80,80
9,96,80,400,80,80
10,96,80,400,80,80
11,96,80,400,80,80
12,96,80,400,80,80
1,97,2400,12000,2400,2400
2,97,4200,12000,4200,2400
3,97,4200,12000,2400,2400
4,97,2400,12000,2400,2400
5,97,2400,12000,2400,2400
6,97,2400,12000,2400,2400
7,97,2400,12000,2400,2400
8,97,2400,12000,2400,2400
9,97,4400,12000,4400,2400
10,97,4400,12000,4400,2400
11,97,4200,12000,4200,2400
12,97,2400,12000,2400,2400
1,98,7100,25000,5000,5000
2,98,7100,25000,7100,5000
3,98,5000,25000,5050,5000
4,98,7100,25000,5000,5000
5,98,7100,25000,7100,5000
6,98,7100,25000,5050,5000
7,98,5000,25000,7100,5000
8,98,7100,25000,5050,5000
9,98,7100,25000,5000,5000
10,98,7100,25000,5050,5000
11,98,5000,25000,7100,5000
12,98,7100,25000,5050,5000
1,99,4000,20000,5000,4000
2,99,4000,20000,5000,4000
3,99,4000,20000,5000,4000
4,99,4000,20000,4000,4000
5,99,4000,20000,4000,4000
6,99,4000,20000,5000,4000
7,99,4000,20000,4000,4000
8,99,4000,20000,4000,4000
9,99,4000,20000,4000,4000
10,99,4000,20000,4000,4000
11,99,4000,20000,5000,4000
12,99,4000,20000,5000,4000
1,100,4800,12000,4800,2415
2,100,2405,12000,2405,2415
3,100,2415,12000,4800,2415
4,100,2405,12000,2405,2415
5,100,2405,12000,4805,2415
6,100,2405,12000,4805,2415
7,100,2405,12000,4805,2415
8,100,2405,12000,4805,2415
9,100,2405,12000,4805,2415
10,100,2405,12000,4805,2415
11,100,2405,12000,2405,2415
12,100,2405,12000,4805,2415
