Month,House,OGSA,Optimised,Preferred
6,92,970,840,600
7,92,970,840,600
8,92,970,840,600
9,92,970,840,600
10,92,970,840,600
11,92,970,840,600
12,92,970,840,600
1,93,2000,2000,2000
2,93,2000,2500,2000
3,93,2000,2000,2000
4,93,2000,2500,2000
5,93,2000,2500,2000
6,93,2535,2500,2000
7,93,2535,2000,2000
8,93,2535,2500,2000
9,93,3935,4500,2000
10,93,2535,2500,2000
11,93,2000,2000,2000
12,93,2000,2000,2000
1,94,6900,6975,6000
2,94,9375,6975,6000
3,94,9375,6975,6000
4,94,9375,6975,6000
5,94,9375,6975,6000
6,94,9375,6975,6000
7,94,9375,6975,6000
8,94,9375,6975,6000
9,94,9375,6975,6000
10,94,9375,6975,6000
11,94,9300,6975,6000
12,94,9300,6975,6000
1,95,4630,4702,2400
2,95,4572,4702,2400
3,95,2400,4702,2400
4,95,4572,4702,2400
5,95,4572,4702,2400
6,95,4702,4702,2400
7,95,3400,4702,2400
8,95,4500,4702,2400
9,95,4572,4702,2400
10,95,4500,4702,2400
11,95,3702,4702,2400
12,95,2472,4702,2400
1,96,4700,4700,2400
2,96,4720,4700,2400
3,96,4720,4700,2400
4,96,4720,4700,2400
5,96,4720,4700,2400
6,96,4720,4670,2400
7,96,4670,4700,2400
8,96,4720,4700,2400
9,96,4720,4670,2400
10,96,4720,4670,2400
11,96,4720,4700,2400
12,96,4720,4700,2400
1,97,2400,3556,2400
2,97,2455,3556,2400
3,97,2455,3556,2400
4,97,2455,3556,2400
5,97,3556,3556,2400
6,97,3156,3556,2400
7,97,2456,3556,2400
8,97,4456,3556,2400
9,97,3555,3556,2400
10,97,2456,3556,2400
11,97,2400,3556,2400
12,97,3500,3556,2400
1,98,1500,1665,1515
2,98,1717,1665,1515
3,98,1717,1665,1515
4,98,1732,1665,1515
5,98,1732,1665,1515
6,98,1717,1665,1515
7,98,1717,1665,1515
8,98,1732,1665,1515
9,98,1717,1665,1515
10,98,1732,1665,1515
11,98,1717,1665,1515
12,98,1717,1665,1515
1,99,4160,4120,2020
2,99,4180,4120,2020
3,99,4180,4120,2020
4,99,4180,4120,2020
5,99,4180,4120,2020
6,99,4180,4120,2020
7,99,4180,4120,2020
8,99,4180,4120,2020
9,99,4180,4120,2020
10,99,4180,4120,2020
11,99,4160,4120,2020
12,99,4180,4120,2020
1,100,4600,7050,2400
2,100,7125,7050,2400
3,100,7125,7050,2400
4,100,7125,7050,2400
5,100,7125,7050,2400
6,100,7125,7050,2400
7,100,7075,7050,2400
8,100,7125,7050,2400
9,100,7125,7050,2400
10,100,7125,7050,2400
11,100,7050,7050,2400
12,100,4925,7050,2400
